time.time(), c1pp, c2pp
1727772877.2467508, 2.013E+00, 1.996E+01
1727772877.360048, 2.020E+00, 2.001E+01
1727772877.460927, 2.009E+00, 1.995E+01
1727772877.5702102, 2.011E+00, 2.000E+01
1727772877.6784139, 2.022E+00, 2.004E+01
1727772877.7886784, 2.032E+00, 2.001E+01
1727772877.8992398, 2.018E+00, 1.999E+01
1727772878.006816, 2.018E+00, 1.998E+01
1727772878.114708, 2.022E+00, 2.002E+01
1727772878.222562, 2.010E+00, 1.994E+01
1727772878.3315196, 2.016E+00, 1.999E+01
1727772878.4411557, 2.025E+00, 1.995E+01
1727772878.5469365, 2.012E+00, 1.991E+01
1727772878.6482472, 2.012E+00, 2.004E+01
1727772878.7622352, 2.002E+00, 1.994E+01
1727772878.8658311, 2.012E+00, 1.996E+01
1727772878.9762864, 2.015E+00, 1.999E+01
1727772879.083532, 2.004E+00, 1.997E+01
1727772879.184583, 2.019E+00, 2.004E+01
1727772879.3022895, 2.011E+00, 1.998E+01
1727772879.4028354, 2.012E+00, 2.000E+01
1727772879.5099638, 2.010E+00, 2.001E+01
1727772879.624375, 2.010E+00, 2.000E+01
1727772879.7319102, 2.007E+00, 2.004E+01
1727772879.8403213, 2.017E+00, 2.007E+01
1727772879.9486308, 2.017E+00, 1.999E+01
1727772880.0557063, 2.015E+00, 1.999E+01
1727772880.1699824, 2.013E+00, 1.991E+01
1727772880.2761998, 2.018E+00, 1.995E+01
1727772880.3876915, 2.016E+00, 1.990E+01
1727772880.4935892, 2.017E+00, 1.999E+01
1727772880.5950267, 2.013E+00, 2.000E+01
1727772880.719492, 2.016E+00, 1.990E+01
1727772880.821184, 2.012E+00, 1.998E+01
1727772880.9340923, 2.013E+00, 1.995E+01
1727772881.0349073, 2.009E+00, 2.002E+01
1727772881.1508353, 2.015E+00, 1.995E+01
1727772881.2564106, 2.006E+00, 1.999E+01
1727772881.3707995, 2.018E+00, 1.996E+01
1727772881.4765801, 2.016E+00, 1.997E+01
1727772881.5849216, 2.019E+00, 2.001E+01
1727772881.6999972, 2.009E+00, 1.996E+01
1727772881.8072863, 2.019E+00, 2.001E+01
1727772881.9174745, 2.018E+00, 1.996E+01
1727772882.0221584, 2.012E+00, 2.000E+01
1727772882.133567, 2.011E+00, 2.008E+01
1727772882.2341144, 2.023E+00, 2.000E+01
1727772882.351757, 2.038E+00, 2.001E+01
1727772882.4544287, 2.019E+00, 1.994E+01
1727772882.5621715, 2.017E+00, 2.004E+01
1727772882.6692605, 2.006E+00, 1.999E+01
1727772882.7809026, 2.015E+00, 2.001E+01
1727772882.8879492, 2.013E+00, 1.995E+01
1727772882.9949667, 2.010E+00, 1.994E+01
1727772883.1095743, 2.022E+00, 1.991E+01
1727772883.215193, 2.015E+00, 2.000E+01
1727772883.3240905, 2.008E+00, 2.000E+01
1727772883.431788, 2.013E+00, 1.993E+01
1727772883.5494468, 2.023E+00, 1.996E+01
1727772883.6583362, 2.013E+00, 1.995E+01
1727772883.7654908, 2.012E+00, 2.001E+01
1727772883.8724282, 2.012E+00, 1.996E+01
1727772883.975713, 2.017E+00, 2.001E+01
1727772884.0871112, 2.024E+00, 1.997E+01
1727772884.1934924, 2.016E+00, 1.996E+01
1727772884.300108, 2.010E+00, 2.001E+01
1727772884.4012156, 2.012E+00, 1.998E+01
1727772884.5082066, 2.019E+00, 2.008E+01
1727772884.616568, 2.013E+00, 1.995E+01
1727772884.7253888, 2.015E+00, 1.997E+01
1727772884.8338552, 2.020E+00, 2.001E+01
1727772884.9416873, 2.020E+00, 2.002E+01
1727772885.05178, 2.015E+00, 1.999E+01
1727772885.1530864, 2.018E+00, 2.000E+01
1727772885.2610729, 2.020E+00, 1.998E+01
1727772885.3699653, 2.017E+00, 1.997E+01
1727772885.4764037, 2.010E+00, 1.994E+01
1727772885.5859797, 2.007E+00, 1.999E+01
1727772885.7009926, 2.022E+00, 2.001E+01
1727772885.809247, 2.012E+00, 1.999E+01
1727772885.9181485, 2.007E+00, 1.997E+01
1727772886.022416, 2.028E+00, 1.999E+01
1727772886.1318703, 2.013E+00, 1.996E+01
1727772886.2417817, 2.023E+00, 2.000E+01
1727772886.361619, 2.010E+00, 2.002E+01
1727772886.468413, 2.012E+00, 1.999E+01
1727772886.5781279, 2.010E+00, 1.999E+01
1727772886.6785278, 2.006E+00, 2.001E+01
1727772886.790943, 2.011E+00, 1.991E+01
1727772886.8913956, 2.023E+00, 2.002E+01
1727772887.0113778, 2.009E+00, 1.994E+01
1727772887.116182, 2.024E+00, 2.002E+01
1727772887.2262325, 2.020E+00, 2.004E+01
1727772887.3398697, 2.012E+00, 1.999E+01
1727772887.4469411, 2.024E+00, 1.995E+01
1727772887.554122, 2.011E+00, 1.994E+01
1727772887.6645088, 2.013E+00, 2.006E+01
1727772887.77437, 2.018E+00, 2.005E+01
1727772887.8931284, 2.017E+00, 1.999E+01
1727772888.0155985, 2.028E+00, 2.002E+01
1727772888.1248426, 2.013E+00, 2.003E+01
1727772888.239846, 2.015E+00, 1.999E+01
1727772888.346265, 2.012E+00, 1.996E+01
1727772888.4533622, 2.012E+00, 1.994E+01
1727772888.5544245, 2.016E+00, 1.994E+01
1727772888.6639137, 2.015E+00, 1.996E+01
1727772888.7725358, 2.022E+00, 1.995E+01
1727772888.8806987, 2.007E+00, 1.999E+01
1727772888.9879138, 2.009E+00, 1.990E+01
1727772889.1029568, 2.026E+00, 2.001E+01
1727772889.215918, 2.007E+00, 2.000E+01
1727772889.3196156, 2.002E+00, 2.006E+01
1727772889.4350572, 2.009E+00, 2.001E+01
1727772889.5403233, 2.009E+00, 1.997E+01
1727772889.650149, 2.013E+00, 1.997E+01
1727772889.7568257, 2.020E+00, 2.003E+01
1727772889.8670177, 2.002E+00, 2.003E+01
1727772889.9745188, 2.015E+00, 1.996E+01
1727772890.0818636, 2.010E+00, 2.000E+01
1727772890.1890538, 2.016E+00, 2.003E+01
1727772890.3008573, 2.012E+00, 2.000E+01
1727772890.4086685, 2.020E+00, 1.997E+01
1727772890.509642, 2.020E+00, 1.994E+01
1727772890.6197414, 2.019E+00, 1.998E+01
1727772890.7344296, 2.019E+00, 1.997E+01
1727772890.8400636, 2.020E+00, 2.001E+01
1727772890.947077, 2.012E+00, 2.005E+01
1727772891.0554867, 2.007E+00, 1.999E+01
1727772891.1616795, 2.002E+00, 1.999E+01
1727772891.2772706, 2.012E+00, 1.999E+01
1727772891.3909419, 2.007E+00, 2.007E+01
1727772891.506735, 2.019E+00, 2.002E+01
1727772891.6134062, 2.017E+00, 2.002E+01
1727772891.7340028, 2.015E+00, 1.998E+01
1727772891.8348875, 2.013E+00, 1.997E+01
1727772891.9510775, 2.009E+00, 1.993E+01
1727772892.0583575, 2.017E+00, 1.998E+01
1727772892.1631255, 2.022E+00, 1.996E+01
1727772892.2702067, 2.017E+00, 1.997E+01
1727772892.3775349, 2.010E+00, 1.998E+01
1727772892.4845347, 2.010E+00, 2.000E+01
1727772892.5900967, 2.008E+00, 2.000E+01
1727772892.6946278, 2.013E+00, 1.993E+01
1727772892.8052375, 2.012E+00, 1.998E+01
1727772892.913383, 2.006E+00, 1.998E+01
1727772893.0204725, 2.015E+00, 1.995E+01
1727772893.128329, 2.023E+00, 1.994E+01
1727772893.2288702, 2.015E+00, 2.006E+01
1727772893.3365045, 2.011E+00, 1.996E+01
1727772893.4567955, 2.007E+00, 1.996E+01
1727772893.5632837, 2.009E+00, 1.999E+01
1727772893.6722739, 2.002E+00, 2.000E+01
1727772893.7892666, 2.029E+00, 2.003E+01
1727772893.896334, 2.013E+00, 1.997E+01
1727772894.0034845, 2.017E+00, 2.004E+01
1727772894.1112967, 2.006E+00, 2.002E+01
1727772894.2190583, 2.011E+00, 2.008E+01
1727772894.3268924, 2.004E+00, 1.997E+01
1727772894.438085, 2.011E+00, 2.002E+01
1727772894.5676997, 2.013E+00, 1.994E+01
1727772894.6813738, 2.013E+00, 2.000E+01
1727772894.7957335, 2.008E+00, 2.000E+01
1727772894.9148574, 2.006E+00, 1.996E+01
1727772895.0219674, 2.017E+00, 1.995E+01
1727772895.1281471, 2.005E+00, 2.000E+01
1727772895.2340698, 2.004E+00, 1.998E+01
1727772895.3404946, 2.012E+00, 2.002E+01
1727772895.4494772, 2.015E+00, 1.999E+01
1727772895.5558305, 2.018E+00, 1.998E+01
1727772895.6666236, 2.015E+00, 2.000E+01
1727772895.7724082, 2.015E+00, 2.001E+01
1727772895.8807995, 2.013E+00, 1.996E+01
1727772895.988055, 2.012E+00, 2.004E+01
1727772896.095193, 2.015E+00, 1.995E+01
1727772896.1960192, 2.015E+00, 1.998E+01
1727772896.3034356, 2.019E+00, 2.003E+01
1727772896.4127748, 2.033E+00, 1.999E+01
1727772896.532542, 2.018E+00, 1.998E+01
1727772896.6432693, 2.013E+00, 1.998E+01
1727772896.7436342, 2.015E+00, 1.999E+01
1727772896.8558245, 2.007E+00, 2.000E+01
1727772896.9642427, 2.022E+00, 1.999E+01
1727772897.070753, 2.013E+00, 1.994E+01
1727772897.178884, 2.015E+00, 1.995E+01
1727772897.2991772, 2.025E+00, 1.996E+01
1727772897.4086409, 2.009E+00, 1.999E+01
1727772897.5151393, 2.006E+00, 1.998E+01
1727772897.622179, 2.031E+00, 1.997E+01
1727772897.731357, 2.022E+00, 2.001E+01
1727772897.8452597, 2.011E+00, 2.002E+01
1727772897.951466, 2.010E+00, 2.000E+01
1727772898.0597732, 2.006E+00, 1.998E+01
1727772898.166525, 2.015E+00, 2.001E+01
1727772898.2724254, 2.004E+00, 2.001E+01
1727772898.3816724, 2.006E+00, 2.001E+01
1727772898.4895322, 2.010E+00, 1.991E+01
1727772898.5993514, 2.017E+00, 2.000E+01
1727772898.7061625, 2.017E+00, 1.993E+01
1727772898.8138566, 2.011E+00, 1.999E+01
1727772898.9252508, 2.012E+00, 1.999E+01
1727772899.0351224, 2.012E+00, 2.004E+01
1727772899.1415653, 2.013E+00, 2.005E+01
1727772899.249594, 2.009E+00, 1.993E+01
1727772899.3508728, 2.023E+00, 2.006E+01
1727772899.4598448, 2.017E+00, 2.005E+01
1727772899.5735805, 2.017E+00, 1.995E+01
1727772899.6835682, 2.010E+00, 2.000E+01
1727772899.7912662, 2.015E+00, 2.005E+01
1727772899.900513, 2.010E+00, 1.995E+01
1727772900.0131345, 2.015E+00, 2.002E+01
1727772900.1213965, 2.019E+00, 1.993E+01
1727772900.22853, 2.006E+00, 1.996E+01
1727772900.3345242, 2.024E+00, 1.998E+01
1727772900.442472, 2.011E+00, 1.999E+01
1727772900.5496936, 2.017E+00, 2.002E+01
1727772900.6566632, 2.017E+00, 1.999E+01
1727772900.766584, 2.012E+00, 1.998E+01
1727772900.866972, 2.008E+00, 2.000E+01
1727772900.9758408, 2.004E+00, 2.000E+01
1727772901.0851274, 2.026E+00, 1.989E+01
1727772901.1991615, 2.016E+00, 2.002E+01
1727772901.3066802, 2.016E+00, 1.994E+01
1727772901.4220674, 2.019E+00, 1.998E+01
1727772901.5234675, 2.012E+00, 2.000E+01
1727772901.6355438, 2.020E+00, 1.999E+01
1727772901.7440364, 2.016E+00, 2.000E+01
1727772901.851941, 2.008E+00, 1.995E+01
1727772901.959222, 2.020E+00, 1.997E+01
1727772902.067332, 2.015E+00, 1.996E+01
1727772902.1752527, 2.024E+00, 1.994E+01
1727772902.2805622, 2.023E+00, 1.999E+01
1727772902.3875823, 2.012E+00, 1.999E+01
1727772902.4911914, 2.015E+00, 1.995E+01
1727772902.605363, 2.011E+00, 1.996E+01
1727772902.7130141, 2.017E+00, 2.000E+01
1727772902.8312736, 2.011E+00, 2.004E+01
1727772902.9378724, 2.010E+00, 2.001E+01
1727772903.0387092, 2.016E+00, 1.994E+01
1727772903.148691, 2.007E+00, 1.994E+01
1727772903.2633073, 2.018E+00, 1.997E+01
1727772903.366595, 2.018E+00, 1.996E+01
1727772903.4760993, 2.010E+00, 1.996E+01
1727772903.5895948, 2.017E+00, 2.002E+01
1727772903.6976194, 2.011E+00, 1.996E+01
1727772903.8120542, 2.016E+00, 1.994E+01
1727772903.9216046, 2.020E+00, 1.990E+01
1727772904.0382404, 2.010E+00, 1.999E+01
1727772904.1392295, 2.023E+00, 2.005E+01
1727772904.2549388, 2.003E+00, 2.000E+01
1727772904.364571, 2.024E+00, 1.999E+01
1727772904.4653697, 2.022E+00, 2.004E+01
1727772904.583525, 2.003E+00, 2.004E+01
1727772904.6904392, 2.016E+00, 2.007E+01
1727772904.7971027, 2.012E+00, 1.990E+01
1727772904.9064307, 2.029E+00, 1.994E+01
1727772905.0129404, 2.005E+00, 2.002E+01
1727772905.1257987, 2.013E+00, 1.999E+01
1727772905.2311516, 2.010E+00, 2.001E+01
1727772905.3346753, 2.025E+00, 1.999E+01
1727772905.4440756, 2.013E+00, 1.997E+01
1727772905.551848, 2.012E+00, 1.998E+01
1727772905.6612487, 2.016E+00, 2.000E+01
1727772905.7725785, 2.011E+00, 1.993E+01
1727772905.8792343, 2.022E+00, 1.999E+01
1727772905.9796371, 2.016E+00, 1.993E+01
1727772906.0984378, 2.013E+00, 2.003E+01
1727772906.1989174, 2.007E+00, 1.995E+01
1727772906.3134553, 2.012E+00, 2.001E+01
1727772906.4194427, 2.010E+00, 2.001E+01
1727772906.5270789, 2.010E+00, 1.996E+01
1727772906.6318638, 2.025E+00, 2.002E+01
1727772906.7399197, 2.015E+00, 2.002E+01
1727772906.8488417, 2.016E+00, 2.002E+01
1727772906.9568226, 2.029E+00, 2.002E+01
1727772907.0634809, 2.017E+00, 1.995E+01
1727772907.1712654, 2.025E+00, 2.000E+01
1727772907.2789268, 2.011E+00, 2.002E+01
1727772907.394422, 2.007E+00, 2.000E+01
1727772907.4947402, 2.012E+00, 1.998E+01
1727772907.604677, 2.017E+00, 1.997E+01
1727772907.718393, 2.025E+00, 1.996E+01
1727772907.8279433, 2.017E+00, 2.000E+01
1727772907.943723, 2.003E+00, 1.996E+01
1727772908.0513217, 2.008E+00, 1.994E+01
1727772908.15739, 2.029E+00, 1.998E+01
1727772908.2654278, 2.011E+00, 1.999E+01
1727772908.3657258, 2.007E+00, 1.999E+01
1727772908.4798098, 1.999E+00, 2.004E+01
1727772908.5842571, 2.013E+00, 1.998E+01
1727772908.6945622, 2.009E+00, 1.999E+01
1727772908.8017604, 2.009E+00, 1.997E+01
1727772908.912593, 2.024E+00, 1.998E+01
1727772909.025403, 2.013E+00, 1.995E+01
1727772909.1325684, 2.005E+00, 1.996E+01
1727772909.2452853, 2.010E+00, 2.000E+01
1727772909.3544238, 2.020E+00, 1.995E+01
1727772909.4622426, 2.018E+00, 1.997E+01
1727772909.5718582, 2.017E+00, 1.997E+01
1727772909.6786118, 2.016E+00, 1.997E+01
1727772909.786433, 2.012E+00, 1.993E+01
1727772909.894259, 2.024E+00, 1.996E+01
1727772910.0071175, 2.004E+00, 2.006E+01
1727772910.1107173, 2.016E+00, 1.997E+01
1727772910.2242172, 2.022E+00, 1.998E+01
1727772910.3333938, 2.010E+00, 1.999E+01
1727772910.4405193, 2.019E+00, 1.999E+01
1727772910.551406, 2.006E+00, 1.995E+01
1727772910.658603, 2.023E+00, 1.994E+01
1727772910.7593536, 2.015E+00, 1.999E+01
1727772910.8708842, 2.020E+00, 2.006E+01
1727772910.9842207, 2.012E+00, 2.001E+01
1727772911.0991912, 2.022E+00, 1.998E+01
1727772911.2049282, 2.024E+00, 1.989E+01
1727772911.306664, 2.017E+00, 2.000E+01
1727772911.4138088, 2.017E+00, 1.997E+01
1727772911.522854, 2.016E+00, 1.999E+01
1727772911.63677, 2.012E+00, 2.000E+01
1727772911.752072, 2.002E+00, 1.999E+01
1727772911.859347, 2.009E+00, 2.001E+01
1727772911.9753335, 2.013E+00, 1.989E+01
1727772912.082528, 2.018E+00, 2.000E+01
1727772912.1838505, 2.007E+00, 1.997E+01
1727772912.2978048, 2.010E+00, 1.995E+01
1727772912.4080548, 2.026E+00, 1.994E+01
1727772912.5143058, 2.007E+00, 1.999E+01
1727772912.630011, 2.022E+00, 2.000E+01
1727772912.740986, 2.013E+00, 1.998E+01
1727772912.8488474, 2.012E+00, 1.998E+01
1727772912.9568546, 2.012E+00, 1.998E+01
1727772913.064847, 2.022E+00, 2.000E+01
1727772913.165501, 2.010E+00, 1.998E+01
1727772913.282857, 2.012E+00, 2.002E+01
1727772913.3832572, 2.015E+00, 1.998E+01
1727772913.502452, 2.036E+00, 1.996E+01
1727772913.6102214, 2.010E+00, 1.998E+01
1727772913.726956, 2.012E+00, 1.996E+01
1727772913.8345356, 2.019E+00, 1.995E+01
1727772913.9351027, 2.006E+00, 2.000E+01
1727772914.0511565, 2.011E+00, 2.002E+01
1727772914.1635711, 2.005E+00, 2.002E+01
1727772914.2727792, 2.025E+00, 2.000E+01
1727772914.3873763, 2.012E+00, 1.990E+01
1727772914.4931293, 2.012E+00, 1.990E+01
1727772914.5995777, 2.022E+00, 2.001E+01
1727772914.708274, 2.012E+00, 1.994E+01
1727772914.8179364, 2.031E+00, 2.000E+01
1727772914.918513, 2.011E+00, 2.005E+01
1727772915.0357356, 2.011E+00, 2.000E+01
1727772915.1372452, 2.007E+00, 2.002E+01
1727772915.244357, 2.010E+00, 1.996E+01
1727772915.3567667, 2.017E+00, 1.996E+01
1727772915.4653175, 2.016E+00, 1.998E+01
1727772915.5694768, 2.018E+00, 1.999E+01
1727772915.6794329, 2.011E+00, 1.999E+01
1727772915.7923446, 2.030E+00, 1.999E+01
1727772915.9078643, 2.005E+00, 1.999E+01
1727772916.0146332, 2.007E+00, 1.999E+01
1727772916.1247635, 2.012E+00, 1.998E+01
1727772916.2313025, 2.031E+00, 2.000E+01
1727772916.3350663, 2.017E+00, 2.000E+01
1727772916.4533603, 2.018E+00, 1.993E+01
1727772916.5593338, 2.016E+00, 1.997E+01
1727772916.6696823, 2.009E+00, 1.999E+01
1727772916.7758546, 2.012E+00, 1.991E+01
1727772916.8830698, 2.016E+00, 2.001E+01
1727772916.9902542, 2.012E+00, 2.002E+01
1727772917.097691, 2.018E+00, 1.999E+01
1727772917.20517, 2.010E+00, 1.994E+01
1727772917.3141112, 2.024E+00, 2.002E+01
1727772917.4144642, 2.006E+00, 2.000E+01
1727772917.5219893, 2.019E+00, 2.004E+01
1727772917.6419482, 2.010E+00, 2.004E+01
1727772917.7551715, 2.024E+00, 2.001E+01
1727772917.8556142, 2.022E+00, 1.995E+01
1727772917.973542, 2.027E+00, 1.996E+01
1727772918.0738473, 2.020E+00, 1.999E+01
1727772918.1908188, 2.013E+00, 2.001E+01
1727772918.2968931, 2.011E+00, 1.995E+01
1727772918.398031, 2.006E+00, 2.000E+01
1727772918.514623, 2.016E+00, 1.997E+01
1727772918.6161523, 2.020E+00, 1.995E+01
1727772918.728415, 2.020E+00, 1.997E+01
1727772918.8349264, 2.016E+00, 1.999E+01
1727772918.9367092, 2.015E+00, 2.004E+01
1727772919.0514746, 2.018E+00, 1.996E+01
1727772919.1580534, 2.013E+00, 1.998E+01
1727772919.2638109, 2.020E+00, 1.998E+01
1727772919.3717275, 2.023E+00, 2.001E+01
1727772919.480431, 2.017E+00, 1.994E+01
1727772919.5847867, 2.017E+00, 1.990E+01
1727772919.694824, 2.019E+00, 1.996E+01
1727772919.8016825, 2.017E+00, 2.002E+01
1727772919.9028277, 2.015E+00, 2.004E+01
1727772920.0182629, 2.023E+00, 1.998E+01
1727772920.1268573, 2.012E+00, 1.995E+01
1727772920.2274008, 2.012E+00, 2.007E+01
1727772920.3468823, 2.006E+00, 2.000E+01
1727772920.4473941, 2.015E+00, 2.000E+01
1727772920.5544927, 2.012E+00, 1.996E+01
1727772920.6681569, 2.018E+00, 2.001E+01
1727772920.7744339, 2.015E+00, 1.994E+01
1727772920.8814468, 2.005E+00, 1.998E+01
1727772920.991131, 2.011E+00, 1.999E+01
1727772921.0973396, 2.017E+00, 1.998E+01
1727772921.2085938, 2.018E+00, 1.999E+01
1727772921.3155644, 2.019E+00, 2.002E+01
1727772921.4159582, 2.004E+00, 2.004E+01
1727772921.531658, 2.013E+00, 1.994E+01
1727772921.6322916, 2.016E+00, 1.993E+01
1727772921.7413511, 2.016E+00, 2.002E+01
1727772921.8507502, 2.013E+00, 1.995E+01
1727772921.9605184, 2.017E+00, 2.003E+01
1727772922.0773876, 2.020E+00, 1.996E+01
1727772922.1869283, 2.013E+00, 2.001E+01
1727772922.2927468, 2.016E+00, 1.990E+01
1727772922.3936298, 2.024E+00, 2.002E+01
1727772922.5126169, 2.016E+00, 1.994E+01
1727772922.618041, 2.022E+00, 1.998E+01
1727772922.725195, 2.022E+00, 2.005E+01
1727772922.8322158, 2.020E+00, 2.000E+01
1727772922.9404325, 2.024E+00, 2.000E+01
1727772923.0406592, 2.023E+00, 2.003E+01
1727772923.1484766, 2.003E+00, 2.005E+01
1727772923.2569783, 2.010E+00, 1.996E+01
1727772923.3663955, 2.010E+00, 1.997E+01
1727772923.478197, 2.024E+00, 2.001E+01
1727772923.5844316, 2.009E+00, 1.995E+01
1727772923.6937065, 2.026E+00, 2.001E+01
1727772923.7950058, 2.009E+00, 2.002E+01
1727772923.9050803, 2.015E+00, 1.995E+01
1727772924.0182576, 2.018E+00, 1.997E+01
1727772924.1290042, 2.004E+00, 2.005E+01
1727772924.2412682, 2.029E+00, 1.999E+01
1727772924.3501153, 2.006E+00, 1.994E+01
1727772924.4586864, 2.022E+00, 1.996E+01
1727772924.5731492, 2.018E+00, 1.999E+01
1727772924.681942, 2.017E+00, 2.002E+01
1727772924.7964973, 2.015E+00, 2.000E+01
1727772924.8977945, 2.016E+00, 2.000E+01
1727772925.0069854, 2.009E+00, 1.998E+01
1727772925.1215081, 2.016E+00, 2.000E+01
1727772925.2256873, 2.023E+00, 1.996E+01
1727772925.3342328, 2.011E+00, 1.999E+01
1727772925.4408088, 2.013E+00, 1.998E+01
1727772925.5417428, 2.015E+00, 2.001E+01
1727772925.662022, 2.016E+00, 1.997E+01
1727772925.7695084, 2.016E+00, 1.998E+01
1727772925.874963, 2.030E+00, 2.001E+01
1727772925.9821944, 2.018E+00, 2.000E+01
1727772926.095747, 2.011E+00, 1.997E+01
1727772926.1970022, 2.011E+00, 1.993E+01
1727772926.3048131, 2.015E+00, 1.998E+01
1727772926.4134603, 2.017E+00, 2.001E+01
1727772926.5269463, 2.010E+00, 2.000E+01
1727772926.6357057, 2.026E+00, 1.997E+01
1727772926.7418597, 2.013E+00, 2.001E+01
1727772926.8546832, 2.009E+00, 2.000E+01
1727772926.968695, 2.013E+00, 1.998E+01
1727772927.0738719, 2.013E+00, 1.991E+01
1727772927.1885285, 2.015E+00, 1.997E+01
1727772927.28892, 2.011E+00, 1.996E+01
1727772927.4028265, 2.018E+00, 2.001E+01
1727772927.5070019, 2.016E+00, 1.999E+01
1727772927.6163814, 2.013E+00, 1.996E+01
1727772927.7183628, 2.013E+00, 2.000E+01
1727772927.8319054, 2.009E+00, 1.999E+01
1727772927.9320724, 2.019E+00, 2.000E+01
1727772928.0471058, 2.006E+00, 1.999E+01
1727772928.156648, 2.008E+00, 2.001E+01
1727772928.2571564, 2.015E+00, 1.998E+01
1727772928.369108, 2.013E+00, 1.996E+01
1727772928.4768102, 2.007E+00, 2.000E+01
1727772928.5839612, 2.017E+00, 1.995E+01
1727772928.6851678, 2.013E+00, 1.999E+01
1727772928.7937436, 2.024E+00, 1.997E+01
1727772928.9009082, 2.010E+00, 2.002E+01
1727772929.0128856, 2.024E+00, 1.999E+01
1727772929.1204455, 2.025E+00, 2.005E+01
1727772929.2356124, 2.013E+00, 2.005E+01
1727772929.34278, 2.024E+00, 1.998E+01
1727772929.448524, 2.018E+00, 1.998E+01
1727772929.5619578, 2.012E+00, 1.997E+01
1727772929.6719038, 2.017E+00, 2.003E+01
1727772929.7796452, 2.020E+00, 2.001E+01
1727772929.8954775, 2.013E+00, 1.997E+01
1727772929.99604, 2.010E+00, 2.003E+01
1727772930.1038048, 2.012E+00, 1.995E+01
1727772930.2146876, 2.011E+00, 1.997E+01
1727772930.3271563, 2.011E+00, 1.998E+01
1727772930.4375231, 2.013E+00, 1.999E+01
1727772930.546544, 2.005E+00, 1.996E+01
1727772930.6470091, 2.020E+00, 1.999E+01
1727772930.7593367, 2.010E+00, 1.997E+01
1727772930.866965, 2.020E+00, 1.989E+01
1727772930.9759614, 2.018E+00, 1.996E+01
1727772931.0858767, 2.016E+00, 1.999E+01
1727772931.1922188, 2.011E+00, 2.002E+01
1727772931.2987072, 2.012E+00, 2.000E+01
1727772931.4058614, 2.016E+00, 1.998E+01
1727772931.5177927, 2.006E+00, 2.001E+01
1727772931.6256006, 2.004E+00, 1.999E+01
1727772931.737522, 2.018E+00, 1.995E+01
1727772931.8380795, 2.016E+00, 1.996E+01
1727772931.9528246, 2.023E+00, 2.002E+01
1727772932.0543103, 2.018E+00, 1.996E+01
1727772932.1678152, 2.017E+00, 2.000E+01
1727772932.2817051, 2.013E+00, 2.004E+01
1727772932.391402, 2.016E+00, 1.998E+01
1727772932.4997416, 2.009E+00, 1.999E+01
1727772932.6070533, 2.022E+00, 2.001E+01
1727772932.7187939, 2.018E+00, 2.002E+01
1727772932.8389218, 2.015E+00, 2.000E+01
1727772932.9578593, 2.020E+00, 2.001E+01
1727772933.0600839, 2.005E+00, 1.996E+01
1727772933.182442, 2.017E+00, 1.997E+01
1727772933.2938068, 2.009E+00, 1.999E+01
1727772933.4002588, 2.006E+00, 2.000E+01
1727772933.5173266, 2.032E+00, 1.996E+01
1727772933.6270823, 2.023E+00, 2.000E+01
1727772933.727616, 2.017E+00, 2.008E+01
1727772933.8395507, 2.012E+00, 1.999E+01
1727772933.9466999, 2.023E+00, 1.995E+01
1727772934.0627534, 2.007E+00, 1.997E+01
1727772934.1723447, 2.019E+00, 1.989E+01
1727772934.288035, 2.009E+00, 1.990E+01
1727772934.3943357, 2.020E+00, 1.990E+01
1727772934.4949384, 2.011E+00, 2.000E+01
1727772934.61341, 2.013E+00, 1.997E+01
1727772934.7190518, 2.019E+00, 1.995E+01
1727772934.832612, 2.002E+00, 1.996E+01
1727772934.9382951, 2.016E+00, 1.991E+01
1727772935.0465157, 2.013E+00, 1.993E+01
1727772935.1475978, 2.013E+00, 1.995E+01
1727772935.260839, 2.016E+00, 1.997E+01
1727772935.3656523, 2.026E+00, 1.998E+01
1727772935.4760199, 2.008E+00, 2.000E+01
1727772935.5849276, 2.011E+00, 1.999E+01
1727772935.6922927, 2.017E+00, 1.999E+01
1727772935.799249, 2.013E+00, 1.996E+01
1727772935.9098, 2.024E+00, 1.999E+01
1727772936.0181282, 2.024E+00, 1.999E+01
1727772936.126039, 2.013E+00, 1.995E+01
1727772936.2330585, 2.020E+00, 2.000E+01
1727772936.344512, 2.020E+00, 2.000E+01
1727772936.4447453, 2.017E+00, 1.997E+01
1727772936.558628, 2.005E+00, 2.006E+01
1727772936.666074, 2.010E+00, 1.997E+01
1727772936.7729802, 2.017E+00, 1.993E+01
1727772936.886528, 2.017E+00, 1.994E+01
1727772936.9962645, 2.016E+00, 2.001E+01
1727772937.1033487, 2.015E+00, 1.997E+01
1727772937.2108295, 2.016E+00, 1.998E+01
1727772937.3321772, 2.016E+00, 1.995E+01
1727772937.4528322, 2.013E+00, 1.997E+01
1727772937.562987, 2.017E+00, 1.995E+01
1727772937.6775596, 2.025E+00, 1.995E+01
1727772937.7992, 2.022E+00, 1.995E+01
1727772937.9082158, 2.017E+00, 1.994E+01
1727772938.0088627, 2.020E+00, 1.997E+01
1727772938.1249373, 2.017E+00, 1.995E+01
1727772938.2298827, 2.013E+00, 1.995E+01
1727772938.3377163, 2.015E+00, 1.998E+01
1727772938.44552, 2.013E+00, 1.995E+01
1727772938.5546043, 2.016E+00, 1.993E+01
