time.time(), c1pp, c2pp, c1rms, c2rms
1727858815.1497579, 7.807E+00, 2.000E+01, 2.720E+00, 6.964E+00 
1727858815.267965, 7.802E+00, 1.999E+01, 2.719E+00, 6.965E+00 
1727858815.3808362, 7.807E+00, 1.996E+01, 2.719E+00, 6.965E+00 
1727858815.4959726, 7.802E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858815.6164653, 7.800E+00, 1.998E+01, 2.719E+00, 6.961E+00 
1727858815.733501, 7.795E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858815.8493223, 7.787E+00, 2.004E+01, 2.719E+00, 6.963E+00 
1727858815.9638243, 7.793E+00, 1.999E+01, 2.720E+00, 6.963E+00 
1727858816.079418, 7.784E+00, 1.996E+01, 2.719E+00, 6.963E+00 
1727858816.1942022, 7.800E+00, 1.998E+01, 2.719E+00, 6.965E+00 
1727858816.3102567, 7.804E+00, 1.999E+01, 2.720E+00, 6.964E+00 
1727858816.4270256, 7.795E+00, 2.001E+01, 2.719E+00, 6.963E+00 
1727858816.5438347, 7.798E+00, 2.000E+01, 2.719E+00, 6.962E+00 
1727858816.667239, 7.795E+00, 1.997E+01, 2.719E+00, 6.962E+00 
1727858816.7861724, 7.791E+00, 2.000E+01, 2.720E+00, 6.965E+00 
1727858816.9020214, 7.802E+00, 2.001E+01, 2.719E+00, 6.964E+00 
1727858817.0212379, 7.802E+00, 2.004E+01, 2.719E+00, 6.964E+00 
1727858817.137583, 7.798E+00, 2.000E+01, 2.720E+00, 6.965E+00 
1727858817.2549329, 7.802E+00, 2.000E+01, 2.719E+00, 6.965E+00 
1727858817.3662736, 7.791E+00, 2.001E+01, 2.719E+00, 6.965E+00 
1727858817.4812572, 7.793E+00, 1.999E+01, 2.719E+00, 6.965E+00 
1727858817.5953248, 7.800E+00, 1.996E+01, 2.719E+00, 6.963E+00 
1727858817.7085106, 7.798E+00, 2.002E+01, 2.719E+00, 6.963E+00 
1727858817.8223622, 7.787E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858817.9342372, 7.800E+00, 2.002E+01, 2.719E+00, 6.962E+00 
1727858818.0504851, 7.793E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858818.1679614, 7.795E+00, 2.000E+01, 2.720E+00, 6.965E+00 
1727858818.2793489, 7.791E+00, 2.001E+01, 2.719E+00, 6.964E+00 
1727858818.3951511, 7.795E+00, 1.999E+01, 2.719E+00, 6.965E+00 
1727858818.5181658, 7.809E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858818.6335056, 7.800E+00, 1.999E+01, 2.719E+00, 6.961E+00 
1727858818.7557306, 7.791E+00, 1.999E+01, 2.719E+00, 6.965E+00 
1727858818.8743808, 7.793E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858818.9888792, 7.791E+00, 1.999E+01, 2.720E+00, 6.963E+00 
1727858819.1083446, 7.798E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858819.2265239, 7.795E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858819.3429673, 7.793E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858819.4650865, 7.798E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858819.58008, 7.793E+00, 1.998E+01, 2.719E+00, 6.961E+00 
1727858819.6931186, 7.793E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858819.8095274, 7.798E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858819.924534, 7.798E+00, 2.005E+01, 2.719E+00, 6.961E+00 
1727858820.0395072, 7.793E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858820.1588109, 7.793E+00, 1.999E+01, 2.720E+00, 6.962E+00 
1727858820.272024, 7.793E+00, 2.000E+01, 2.719E+00, 6.965E+00 
1727858820.3850186, 7.793E+00, 1.998E+01, 2.720E+00, 6.964E+00 
