time.time(), c2vavg
1725615862.8851976, -1.6256E+00
1725615863.0095952, -1.6256E+00
1725615863.134295, -1.6256E+00
1725615863.267449, -1.6256E+00
1725615863.3997257, -1.6255E+00
1725615863.5374093, -1.6255E+00
1725615863.6647797, -1.6255E+00
1725615863.802444, -1.6255E+00
1725615863.9314497, -1.6255E+00
1725615864.0666158, -1.6256E+00
1725615864.2046938, -1.6256E+00
1725615864.3347485, -1.6256E+00
1725615864.4668326, -1.6256E+00
1725615864.6049762, -1.6256E+00
1725615864.7403252, -1.6256E+00
1725615864.884364, -1.6256E+00
1725615865.0211146, -1.6256E+00
1725615865.1555839, -1.6256E+00
1725615865.280173, -1.6256E+00
1725615865.4031887, -1.6256E+00
1725615865.545828, -1.6255E+00
1725615865.6804662, -1.6255E+00
1725615865.8091228, -1.6255E+00
1725615865.946423, -1.6255E+00
1725615866.0722125, -1.6255E+00
1725615866.2139258, -1.6255E+00
1725615866.3492117, -1.6255E+00
1725615866.4724529, -1.6254E+00
1725615866.595982, -1.6254E+00
1725615866.7213285, -1.6255E+00
1725615866.84464, -1.6255E+00
1725615866.969696, -1.6255E+00
1725615867.0942485, -1.6255E+00
1725615867.2188485, -1.6254E+00
1725615867.3428874, -1.6254E+00
1725615867.4666164, -1.6254E+00
1725615867.5944214, -1.6255E+00
1725615867.733052, -1.6255E+00
1725615867.8560083, -1.6255E+00
1725615867.9823499, -1.6255E+00
1725615868.1199286, -1.6255E+00
1725615868.2446454, -1.6255E+00
1725615868.370899, -1.6255E+00
1725615868.4929464, -1.6255E+00
1725615868.620267, -1.6256E+00
1725615868.7662265, -1.6256E+00
1725615868.9009123, -1.6255E+00
1725615869.0314152, -1.6255E+00
1725615869.1621237, -1.6255E+00
1725615869.2880447, -1.6255E+00
1725615869.41143, -1.6255E+00
1725615869.5480595, -1.6255E+00
1725615869.6749458, -1.6255E+00
1725615869.8117375, -1.6255E+00
1725615869.9356482, -1.6255E+00
1725615870.0606802, -1.6255E+00
1725615870.2025301, -1.6254E+00
1725615870.3411572, -1.6255E+00
1725615870.468818, -1.6255E+00
1725615870.6121132, -1.6255E+00
1725615870.745483, -1.6255E+00
1725615870.8811982, -1.6255E+00
1725615871.0077667, -1.6255E+00
1725615871.1314418, -1.6255E+00
1725615871.2571068, -1.6254E+00
1725615871.3957348, -1.6254E+00
1725615871.519775, -1.6254E+00
1725615871.644193, -1.6254E+00
1725615871.7673438, -1.6254E+00
1725615871.9049737, -1.6255E+00
1725615872.0286436, -1.6254E+00
1725615872.154307, -1.6254E+00
1725615872.2799716, -1.6254E+00
1725615872.4051504, -1.6254E+00
1725615872.5427823, -1.6254E+00
1725615872.6664684, -1.6254E+00
1725615872.7907796, -1.6254E+00
1725615872.9132814, -1.6254E+00
1725615873.040018, -1.6254E+00
1725615873.1831229, -1.6254E+00
1725615873.323181, -1.6254E+00
1725615873.4622066, -1.6254E+00
1725615873.599406, -1.6254E+00
1725615873.7243044, -1.6255E+00
1725615873.8474593, -1.6255E+00
1725615873.9722958, -1.6255E+00
1725615874.1092536, -1.6255E+00
1725615874.2328882, -1.6255E+00
1725615874.3612506, -1.6255E+00
1725615874.4974701, -1.6255E+00
1725615874.64607, -1.6255E+00
1725615874.7817075, -1.6256E+00
1725615874.914353, -1.6256E+00
1725615875.0502996, -1.6255E+00
1725615875.1742527, -1.6255E+00
1725615875.3002315, -1.6255E+00
1725615875.4265535, -1.6255E+00
1725615875.5622559, -1.6255E+00
1725615875.6921747, -1.6255E+00
1725615875.827406, -1.6255E+00
1725615875.9504275, -1.6255E+00
1725615876.0834846, -1.6256E+00
1725615876.212993, -1.6256E+00
