time.time(), c1pp, c2pp
1727780528.5603576, 7.802E+00, 1.994E+01
1727780528.6695507, 7.833E+00, 1.987E+01
1727780528.7781422, 7.811E+00, 1.990E+01
1727780528.8844986, 7.837E+00, 1.997E+01
1727780528.9932156, 7.806E+00, 2.004E+01
1727780529.1035833, 7.815E+00, 1.990E+01
1727780529.2105625, 7.829E+00, 1.994E+01
1727780529.3179128, 7.851E+00, 1.986E+01
1727780529.4257476, 7.815E+00, 1.996E+01
1727780529.534403, 7.810E+00, 1.988E+01
1727780529.6460772, 7.824E+00, 1.997E+01
1727780529.7569091, 7.833E+00, 1.998E+01
1727780529.8636703, 7.824E+00, 1.995E+01
1727780529.972091, 7.824E+00, 1.993E+01
1727780530.0810812, 7.815E+00, 1.989E+01
1727780530.1894407, 7.846E+00, 1.993E+01
1727780530.2994294, 7.819E+00, 1.994E+01
1727780530.409984, 7.819E+00, 1.990E+01
1727780530.5182319, 7.824E+00, 1.994E+01
1727780530.6274076, 7.819E+00, 2.001E+01
1727780530.7372193, 7.815E+00, 1.989E+01
1727780530.844194, 7.829E+00, 1.993E+01
1727780530.9498937, 7.815E+00, 1.994E+01
1727780531.060776, 7.815E+00, 1.993E+01
1727780531.1687334, 7.815E+00, 1.985E+01
1727780531.2778862, 7.810E+00, 2.000E+01
1727780531.3847134, 7.833E+00, 1.994E+01
1727780531.4919195, 7.824E+00, 1.988E+01
1727780531.6011899, 7.824E+00, 1.993E+01
1727780531.7142253, 7.810E+00, 1.996E+01
1727780531.8238122, 7.806E+00, 1.994E+01
1727780531.9304821, 7.829E+00, 1.997E+01
1727780532.0374646, 7.833E+00, 1.993E+01
1727780532.1517515, 7.824E+00, 1.995E+01
1727780532.2644498, 7.824E+00, 1.995E+01
1727780532.3709922, 7.806E+00, 1.993E+01
1727780532.4806683, 7.828E+00, 1.999E+01
1727780532.589781, 7.819E+00, 1.991E+01
1727780532.6978548, 7.811E+00, 1.991E+01
1727780532.8049357, 7.811E+00, 1.987E+01
1727780532.9155483, 7.802E+00, 1.993E+01
1727780533.0242078, 7.819E+00, 1.989E+01
1727780533.1310747, 7.829E+00, 1.987E+01
1727780533.238761, 7.833E+00, 1.989E+01
1727780533.3469386, 7.829E+00, 1.996E+01
1727780533.455989, 7.811E+00, 1.996E+01
1727780533.566349, 7.824E+00, 1.990E+01
1727780533.6744576, 7.815E+00, 1.987E+01
1727780533.783208, 7.824E+00, 1.990E+01
1727780533.8927698, 7.837E+00, 1.987E+01
1727780533.999992, 7.802E+00, 1.991E+01
1727780534.108497, 7.828E+00, 1.994E+01
1727780534.2180517, 7.810E+00, 1.991E+01
1727780534.332299, 7.811E+00, 1.993E+01
1727780534.4449425, 7.811E+00, 1.994E+01
1727780534.5560732, 7.819E+00, 1.996E+01
1727780534.6624584, 7.833E+00, 1.989E+01
1727780534.768792, 7.811E+00, 1.997E+01
1727780534.8791628, 7.806E+00, 1.991E+01
1727780534.9863594, 7.833E+00, 1.987E+01
1727780535.0972238, 7.815E+00, 1.994E+01
1727780535.2044837, 7.810E+00, 1.993E+01
1727780535.3152554, 7.824E+00, 1.993E+01
1727780535.4236999, 7.824E+00, 1.996E+01
1727780535.533144, 7.815E+00, 1.999E+01
1727780535.6421573, 7.829E+00, 1.989E+01
1727780535.7494338, 7.829E+00, 1.989E+01
1727780535.8565457, 7.824E+00, 1.993E+01
1727780535.9673774, 7.819E+00, 1.991E+01
1727780536.0763352, 7.819E+00, 1.991E+01
1727780536.1860526, 7.833E+00, 1.991E+01
1727780536.2934048, 7.815E+00, 1.987E+01
1727780536.4044316, 7.819E+00, 1.996E+01
1727780536.5151875, 7.815E+00, 1.985E+01
1727780536.6272416, 7.837E+00, 1.993E+01
1727780536.734321, 7.819E+00, 1.997E+01
1727780536.8414996, 7.837E+00, 1.996E+01
1727780536.9508734, 7.810E+00, 1.996E+01
1727780537.059661, 7.819E+00, 1.996E+01
1727780537.1679778, 7.815E+00, 1.986E+01
1727780537.2759495, 7.806E+00, 1.993E+01
1727780537.3825035, 7.828E+00, 1.989E+01
1727780537.491151, 7.810E+00, 1.996E+01
1727780537.5990186, 7.824E+00, 2.000E+01
1727780537.7068467, 7.810E+00, 1.990E+01
1727780537.8160472, 7.802E+00, 1.985E+01
1727780537.921238, 7.806E+00, 1.994E+01
1727780538.0303783, 7.806E+00, 1.994E+01
1727780538.1376438, 7.815E+00, 1.996E+01
1727780538.2451608, 7.815E+00, 1.987E+01
1727780538.3552227, 7.828E+00, 1.985E+01
1727780538.4603975, 7.828E+00, 1.994E+01
1727780538.5674553, 7.806E+00, 1.990E+01
1727780538.6760912, 7.833E+00, 1.987E+01
1727780538.7883918, 7.815E+00, 1.990E+01
1727780538.8954298, 7.815E+00, 1.991E+01
1727780539.0014622, 7.869E+00, 1.990E+01
1727780539.113172, 7.837E+00, 1.999E+01
1727780539.2207093, 7.806E+00, 1.990E+01
1727780539.3294208, 7.810E+00, 1.995E+01
1727780539.4431682, 7.815E+00, 1.988E+01
1727780539.5509715, 7.833E+00, 1.993E+01
1727780539.661089, 7.815E+00, 2.000E+01
1727780539.7717152, 7.810E+00, 1.993E+01
1727780539.8800535, 7.824E+00, 1.994E+01
1727780539.9928246, 7.806E+00, 1.990E+01
1727780540.1006093, 7.815E+00, 1.988E+01
1727780540.2065506, 7.819E+00, 1.995E+01
1727780540.3144495, 7.810E+00, 1.993E+01
1727780540.4260066, 7.810E+00, 1.995E+01
1727780540.536928, 7.815E+00, 1.993E+01
1727780540.6467695, 7.815E+00, 1.990E+01
1727780540.7541075, 7.828E+00, 1.999E+01
1727780540.8628905, 7.797E+00, 1.998E+01
1727780540.9703586, 7.806E+00, 1.994E+01
1727780541.0819743, 7.815E+00, 1.991E+01
1727780541.1927583, 7.833E+00, 1.996E+01
1727780541.302714, 7.810E+00, 1.995E+01
1727780541.4119203, 7.815E+00, 1.990E+01
1727780541.5212877, 7.806E+00, 1.990E+01
1727780541.6288881, 7.833E+00, 1.994E+01
1727780541.7357697, 7.829E+00, 1.995E+01
1727780541.842864, 7.824E+00, 1.998E+01
1727780541.95092, 7.806E+00, 1.993E+01
1727780542.0619226, 7.838E+00, 1.993E+01
1727780542.168863, 7.824E+00, 1.997E+01
1727780542.2771573, 7.806E+00, 1.999E+01
1727780542.3864756, 7.837E+00, 1.994E+01
1727780542.4966142, 7.837E+00, 1.991E+01
1727780542.6059902, 7.824E+00, 1.988E+01
1727780542.7144604, 7.819E+00, 1.991E+01
1727780542.8223975, 7.819E+00, 1.999E+01
1727780542.9330149, 7.815E+00, 1.996E+01
1727780543.0460305, 7.806E+00, 1.988E+01
1727780543.1543539, 7.828E+00, 1.997E+01
1727780543.2632, 7.810E+00, 1.990E+01
1727780543.3704305, 7.824E+00, 1.991E+01
1727780543.4801757, 7.837E+00, 1.991E+01
1727780543.5898573, 7.819E+00, 1.995E+01
1727780543.6959012, 7.824E+00, 1.988E+01
1727780543.806067, 7.806E+00, 2.000E+01
1727780543.9151244, 7.846E+00, 1.994E+01
1727780544.0232246, 7.824E+00, 1.989E+01
1727780544.1297624, 7.815E+00, 1.990E+01
1727780544.236701, 7.806E+00, 1.990E+01
1727780544.3443544, 7.824E+00, 1.997E+01
1727780544.4539638, 7.815E+00, 1.991E+01
1727780544.5612137, 7.806E+00, 1.991E+01
1727780544.6721966, 7.833E+00, 1.993E+01
1727780544.7803352, 7.819E+00, 1.997E+01
1727780544.8870215, 7.833E+00, 1.993E+01
1727780544.9943976, 7.824E+00, 1.997E+01
1727780545.1021068, 7.806E+00, 1.993E+01
1727780545.2105854, 7.819E+00, 1.994E+01
1727780545.320431, 7.846E+00, 1.995E+01
1727780545.4314687, 7.819E+00, 1.991E+01
1727780545.5402956, 7.824E+00, 1.995E+01
1727780545.6499884, 7.811E+00, 1.996E+01
1727780545.7576437, 7.802E+00, 1.995E+01
1727780545.8664525, 7.810E+00, 1.994E+01
1727780545.9792495, 7.815E+00, 1.990E+01
1727780546.089756, 7.815E+00, 1.993E+01
1727780546.195571, 7.815E+00, 1.991E+01
1727780546.3023844, 7.837E+00, 1.996E+01
1727780546.4088755, 7.815E+00, 1.995E+01
1727780546.5156317, 7.819E+00, 1.995E+01
1727780546.6243885, 7.815E+00, 1.987E+01
1727780546.7335079, 7.824E+00, 1.987E+01
1727780546.8431177, 7.802E+00, 1.998E+01
1727780546.9519598, 7.797E+00, 2.000E+01
1727780547.0611668, 7.824E+00, 1.984E+01
1727780547.171274, 7.819E+00, 1.998E+01
1727780547.2822905, 7.846E+00, 1.996E+01
1727780547.3893971, 7.819E+00, 1.995E+01
1727780547.4987357, 7.810E+00, 1.995E+01
1727780547.606478, 7.819E+00, 1.986E+01
1727780547.713255, 7.829E+00, 1.998E+01
1727780547.8193552, 7.806E+00, 1.991E+01
1727780547.9272013, 7.828E+00, 1.991E+01
1727780548.0370326, 7.829E+00, 1.986E+01
1727780548.1430984, 7.837E+00, 1.995E+01
1727780548.2510047, 7.815E+00, 1.991E+01
1727780548.357931, 7.811E+00, 1.995E+01
1727780548.4653084, 7.833E+00, 1.987E+01
1727780548.571258, 7.828E+00, 1.995E+01
1727780548.6807642, 7.819E+00, 1.984E+01
1727780548.787762, 7.824E+00, 1.994E+01
1727780548.894209, 7.828E+00, 1.999E+01
1727780549.0010197, 7.815E+00, 1.997E+01
1727780549.1088471, 7.806E+00, 1.996E+01
1727780549.2141366, 7.819E+00, 1.995E+01
1727780549.3210218, 7.824E+00, 1.994E+01
1727780549.4280798, 7.806E+00, 1.989E+01
1727780549.5357196, 7.819E+00, 1.990E+01
1727780549.6420233, 7.828E+00, 1.994E+01
1727780549.748319, 7.819E+00, 1.991E+01
1727780549.8565462, 7.824E+00, 2.001E+01
1727780549.9638262, 7.819E+00, 1.988E+01
1727780550.0705757, 7.819E+00, 1.994E+01
1727780550.178869, 7.811E+00, 1.994E+01
1727780550.2845879, 7.815E+00, 1.995E+01
1727780550.390989, 7.819E+00, 1.990E+01
1727780550.4999678, 7.824E+00, 1.999E+01
1727780550.6066267, 7.810E+00, 1.991E+01
1727780550.7166517, 7.811E+00, 1.989E+01
1727780550.825356, 7.811E+00, 1.991E+01
1727780550.9361823, 7.811E+00, 1.996E+01
1727780551.0425956, 7.806E+00, 1.998E+01
1727780551.1493983, 7.819E+00, 1.995E+01
1727780551.2570045, 7.810E+00, 1.993E+01
1727780551.3664308, 7.824E+00, 1.994E+01
1727780551.4760323, 7.811E+00, 1.988E+01
1727780551.585767, 7.833E+00, 1.996E+01
1727780551.6958168, 7.819E+00, 1.997E+01
1727780551.8025463, 7.828E+00, 1.999E+01
1727780551.911791, 7.819E+00, 1.996E+01
1727780552.0191853, 7.815E+00, 1.991E+01
1727780552.1268537, 7.824E+00, 1.988E+01
1727780552.2361739, 7.833E+00, 1.994E+01
1727780552.3431678, 7.828E+00, 1.986E+01
1727780552.4536827, 7.829E+00, 1.988E+01
1727780552.5611296, 7.828E+00, 1.996E+01
1727780552.6681156, 7.828E+00, 1.996E+01
1727780552.7757468, 7.810E+00, 1.996E+01
1727780552.8850052, 7.824E+00, 1.985E+01
1727780552.991776, 7.815E+00, 1.996E+01
1727780553.1000257, 7.824E+00, 1.995E+01
1727780553.2150762, 7.819E+00, 1.988E+01
1727780553.3225331, 7.811E+00, 1.997E+01
1727780553.4308562, 7.833E+00, 1.986E+01
1727780553.5372777, 7.815E+00, 1.989E+01
1727780553.644111, 7.837E+00, 1.994E+01
1727780553.7504187, 7.824E+00, 1.993E+01
1727780553.8642716, 7.819E+00, 1.994E+01
1727780553.971602, 7.811E+00, 1.997E+01
1727780554.0873241, 7.819E+00, 1.994E+01
1727780554.1941369, 7.815E+00, 1.994E+01
1727780554.3013427, 7.819E+00, 1.991E+01
1727780554.4118943, 7.815E+00, 1.994E+01
1727780554.5168047, 7.837E+00, 1.991E+01
1727780554.6237476, 7.811E+00, 1.994E+01
1727780554.7288196, 7.824E+00, 1.988E+01
1727780554.8396757, 7.815E+00, 1.987E+01
1727780554.9487035, 7.806E+00, 1.997E+01
1727780555.0554183, 7.811E+00, 1.994E+01
1727780555.162225, 7.802E+00, 1.988E+01
1727780555.2712898, 7.819E+00, 1.994E+01
1727780555.3766885, 7.837E+00, 1.995E+01
1727780555.4834018, 7.819E+00, 1.995E+01
1727780555.5899093, 7.828E+00, 1.993E+01
1727780555.6958232, 7.824E+00, 1.994E+01
1727780555.8017743, 7.819E+00, 1.993E+01
1727780555.9119687, 7.811E+00, 1.994E+01
1727780556.0176852, 7.806E+00, 1.991E+01
1727780556.1266153, 7.811E+00, 1.988E+01
1727780556.2353299, 7.833E+00, 1.995E+01
1727780556.3414795, 7.815E+00, 1.987E+01
1727780556.4484644, 7.819E+00, 1.994E+01
1727780556.5584493, 7.819E+00, 1.995E+01
1727780556.6643527, 7.829E+00, 1.995E+01
1727780556.7721536, 7.837E+00, 1.988E+01
1727780556.8781035, 7.815E+00, 1.990E+01
1727780556.984818, 7.824E+00, 1.996E+01
1727780557.0906503, 7.824E+00, 1.999E+01
1727780557.1969264, 7.815E+00, 1.991E+01
1727780557.3037488, 7.815E+00, 1.988E+01
1727780557.4108489, 7.810E+00, 1.995E+01
1727780557.5183413, 7.806E+00, 1.994E+01
1727780557.6274035, 7.819E+00, 1.994E+01
1727780557.733252, 7.819E+00, 1.991E+01
1727780557.839281, 7.815E+00, 1.989E+01
1727780557.9452434, 7.833E+00, 1.996E+01
1727780558.051185, 7.824E+00, 1.995E+01
1727780558.158126, 7.819E+00, 1.994E+01
1727780558.2649274, 7.846E+00, 1.993E+01
1727780558.3719227, 7.829E+00, 1.991E+01
1727780558.4797564, 7.824E+00, 1.990E+01
1727780558.5867982, 7.837E+00, 1.990E+01
1727780558.6948373, 7.806E+00, 1.988E+01
1727780558.8017714, 7.819E+00, 1.991E+01
1727780558.907647, 7.806E+00, 1.993E+01
1727780559.016356, 7.828E+00, 1.997E+01
1727780559.1234772, 7.842E+00, 2.001E+01
1727780559.2343707, 7.819E+00, 1.989E+01
1727780559.3403957, 7.828E+00, 1.994E+01
1727780559.45306, 7.806E+00, 1.985E+01
1727780559.5597744, 7.833E+00, 1.990E+01
1727780559.6664116, 7.819E+00, 1.991E+01
1727780559.7741234, 7.811E+00, 2.001E+01
1727780559.8830452, 7.819E+00, 1.990E+01
1727780559.9888408, 7.806E+00, 1.993E+01
1727780560.0956867, 7.829E+00, 1.993E+01
1727780560.202844, 7.837E+00, 1.991E+01
1727780560.3078463, 7.824E+00, 1.995E+01
1727780560.4137077, 7.855E+00, 1.993E+01
1727780560.520486, 7.815E+00, 1.998E+01
1727780560.62735, 7.819E+00, 1.986E+01
1727780560.733234, 7.842E+00, 2.000E+01
1727780560.8411005, 7.815E+00, 1.993E+01
1727780560.9469707, 7.802E+00, 1.994E+01
1727780561.0561998, 7.837E+00, 1.991E+01
1727780561.1650386, 7.829E+00, 1.987E+01
1727780561.271929, 7.806E+00, 1.993E+01
1727780561.3818293, 7.819E+00, 1.987E+01
1727780561.4895432, 7.819E+00, 1.996E+01
1727780561.596514, 7.815E+00, 1.994E+01
1727780561.7036102, 7.815E+00, 1.998E+01
1727780561.8105989, 7.815E+00, 1.988E+01
1727780561.91685, 7.829E+00, 1.991E+01
1727780562.0236733, 7.802E+00, 1.991E+01
1727780562.1370425, 7.846E+00, 1.990E+01
1727780562.2431414, 7.806E+00, 1.990E+01
1727780562.3492467, 7.819E+00, 1.989E+01
1727780562.4551044, 7.829E+00, 1.993E+01
1727780562.5610476, 7.824E+00, 1.996E+01
1727780562.6669867, 7.824E+00, 1.993E+01
1727780562.7728634, 7.815E+00, 1.995E+01
1727780562.8849986, 7.806E+00, 1.994E+01
1727780562.992712, 7.810E+00, 1.990E+01
1727780563.098539, 7.819E+00, 1.996E+01
1727780563.2132652, 7.829E+00, 1.998E+01
1727780563.3189838, 7.824E+00, 1.987E+01
1727780563.4286554, 7.806E+00, 1.989E+01
1727780563.535455, 7.819E+00, 1.997E+01
1727780563.64139, 7.833E+00, 1.993E+01
1727780563.7490666, 7.802E+00, 2.001E+01
1727780563.8554487, 7.810E+00, 1.994E+01
1727780563.9671836, 7.828E+00, 1.987E+01
1727780564.0731761, 7.815E+00, 1.989E+01
1727780564.1798875, 7.810E+00, 1.993E+01
1727780564.2856047, 7.819E+00, 1.989E+01
1727780564.3913286, 7.819E+00, 1.989E+01
1727780564.5000315, 7.815E+00, 1.989E+01
1727780564.6069717, 7.806E+00, 1.997E+01
1727780564.7147076, 7.815E+00, 1.990E+01
1727780564.8208983, 7.806E+00, 1.991E+01
1727780564.9271958, 7.837E+00, 1.996E+01
1727780565.0340657, 7.824E+00, 1.990E+01
1727780565.1431046, 7.815E+00, 1.998E+01
1727780565.2489815, 7.824E+00, 1.996E+01
1727780565.3568878, 7.806E+00, 1.998E+01
1727780565.4656694, 7.824E+00, 1.988E+01
1727780565.571572, 7.811E+00, 1.988E+01
1727780565.6774244, 7.815E+00, 1.993E+01
1727780565.7844374, 7.819E+00, 1.993E+01
1727780565.8914576, 7.824E+00, 1.993E+01
1727780565.997728, 7.819E+00, 1.997E+01
1727780566.1043935, 7.806E+00, 1.998E+01
1727780566.21259, 7.811E+00, 1.993E+01
1727780566.321456, 7.833E+00, 1.991E+01
1727780566.428362, 7.819E+00, 1.994E+01
1727780566.535154, 7.815E+00, 1.989E+01
1727780566.6420796, 7.824E+00, 1.997E+01
1727780566.7478004, 7.811E+00, 1.993E+01
1727780566.8592455, 7.815E+00, 1.989E+01
1727780566.9661024, 7.802E+00, 1.999E+01
1727780567.0728157, 7.824E+00, 1.999E+01
1727780567.1826766, 7.819E+00, 1.993E+01
1727780567.2893903, 7.819E+00, 1.989E+01
1727780567.3952465, 7.819E+00, 1.993E+01
1727780567.5029533, 7.819E+00, 1.990E+01
1727780567.6098053, 7.806E+00, 1.993E+01
1727780567.7166736, 7.815E+00, 1.994E+01
1727780567.8245344, 7.811E+00, 1.994E+01
1727780567.9304204, 7.815E+00, 1.991E+01
1727780568.0361357, 7.824E+00, 1.994E+01
1727780568.1422586, 7.810E+00, 1.994E+01
1727780568.2494843, 7.819E+00, 1.991E+01
1727780568.3561623, 7.824E+00, 1.994E+01
1727780568.4620001, 7.819E+00, 1.987E+01
1727780568.5678504, 7.833E+00, 1.993E+01
1727780568.6746993, 7.833E+00, 1.993E+01
1727780568.7813869, 7.802E+00, 1.995E+01
1727780568.8896005, 7.833E+00, 1.991E+01
1727780569.0044386, 7.806E+00, 1.999E+01
1727780569.1103241, 7.846E+00, 1.994E+01
1727780569.2171607, 7.819E+00, 1.993E+01
1727780569.325008, 7.810E+00, 1.994E+01
1727780569.4317007, 7.828E+00, 1.989E+01
1727780569.5406916, 7.824E+00, 1.996E+01
1727780569.648329, 7.837E+00, 1.990E+01
1727780569.7562258, 7.806E+00, 1.988E+01
1727780569.8661127, 7.806E+00, 1.997E+01
1727780569.97584, 7.806E+00, 1.995E+01
1727780570.0819612, 7.815E+00, 1.987E+01
1727780570.192329, 7.806E+00, 1.997E+01
1727780570.2990572, 7.828E+00, 1.998E+01
1727780570.4061136, 7.824E+00, 1.988E+01
1727780570.512875, 7.833E+00, 1.995E+01
1727780570.6210885, 7.833E+00, 1.987E+01
1727780570.727933, 7.833E+00, 1.990E+01
1727780570.838769, 7.828E+00, 1.995E+01
1727780570.9467678, 7.815E+00, 1.996E+01
1727780571.0544553, 7.810E+00, 1.987E+01
1727780571.1634355, 7.806E+00, 1.990E+01
1727780571.272558, 7.793E+00, 1.988E+01
1727780571.3797977, 7.824E+00, 1.985E+01
1727780571.4877002, 7.824E+00, 1.994E+01
1727780571.599185, 7.815E+00, 1.996E+01
1727780571.707614, 7.815E+00, 1.996E+01
1727780571.817159, 7.815E+00, 1.993E+01
1727780571.923314, 7.815E+00, 1.994E+01
1727780572.0301573, 7.824E+00, 1.998E+01
1727780572.139852, 7.815E+00, 1.995E+01
1727780572.2458608, 7.824E+00, 1.988E+01
1727780572.3521004, 7.815E+00, 1.993E+01
1727780572.4580128, 7.815E+00, 1.998E+01
1727780572.564901, 7.819E+00, 1.995E+01
1727780572.6726127, 7.833E+00, 1.987E+01
1727780572.7822104, 7.828E+00, 1.995E+01
1727780572.8890684, 7.815E+00, 1.987E+01
1727780572.9947743, 7.828E+00, 1.995E+01
1727780573.1031258, 7.829E+00, 1.988E+01
1727780573.2091422, 7.828E+00, 1.998E+01
1727780573.315325, 7.810E+00, 1.996E+01
1727780573.424032, 7.819E+00, 1.998E+01
1727780573.5307376, 7.819E+00, 1.994E+01
1727780573.6364613, 7.815E+00, 1.995E+01
1727780573.7482483, 7.815E+00, 1.989E+01
1727780573.8551106, 7.815E+00, 1.995E+01
1727780573.9622085, 7.815E+00, 1.991E+01
1727780574.0723622, 7.828E+00, 1.982E+01
1727780574.1795194, 7.824E+00, 1.991E+01
1727780574.2853212, 7.819E+00, 1.995E+01
1727780574.3923323, 7.819E+00, 1.995E+01
1727780574.4982882, 7.824E+00, 1.995E+01
1727780574.6058702, 7.824E+00, 1.989E+01
1727780574.7178824, 7.824E+00, 1.995E+01
1727780574.8271842, 7.824E+00, 1.987E+01
1727780574.9372368, 7.806E+00, 1.990E+01
1727780575.0495892, 7.833E+00, 1.994E+01
1727780575.1550786, 7.828E+00, 1.993E+01
1727780575.263353, 7.828E+00, 1.994E+01
1727780575.372088, 7.815E+00, 1.990E+01
1727780575.4776068, 7.833E+00, 1.993E+01
1727780575.5848973, 7.833E+00, 1.996E+01
1727780575.690392, 7.829E+00, 1.991E+01
1727780575.7979271, 7.824E+00, 1.994E+01
1727780575.911654, 7.828E+00, 1.991E+01
1727780576.0203629, 7.824E+00, 1.999E+01
1727780576.1264346, 7.828E+00, 1.993E+01
1727780576.2333376, 7.811E+00, 1.993E+01
1727780576.341465, 7.810E+00, 1.984E+01
1727780576.4488375, 7.810E+00, 1.990E+01
1727780576.5587566, 7.824E+00, 1.987E+01
1727780576.665697, 7.819E+00, 1.995E+01
1727780576.7754595, 7.824E+00, 1.995E+01
1727780576.8822029, 7.819E+00, 1.996E+01
1727780576.9882739, 7.829E+00, 1.986E+01
1727780577.0973353, 7.815E+00, 1.993E+01
1727780577.2032151, 7.837E+00, 2.000E+01
1727780577.3111544, 7.833E+00, 1.990E+01
1727780577.4208925, 7.819E+00, 1.997E+01
1727780577.528176, 7.811E+00, 1.995E+01
1727780577.6394167, 7.824E+00, 1.991E+01
1727780577.7476928, 7.811E+00, 1.995E+01
1727780577.8611448, 7.806E+00, 1.985E+01
1727780577.977975, 7.829E+00, 1.990E+01
1727780578.0864482, 7.819E+00, 1.995E+01
1727780578.1949847, 7.815E+00, 1.997E+01
1727780578.3026364, 7.837E+00, 1.999E+01
1727780578.4107122, 7.819E+00, 1.990E+01
1727780578.5204103, 7.833E+00, 1.991E+01
1727780578.6285691, 7.797E+00, 1.995E+01
1727780578.737762, 7.810E+00, 1.986E+01
1727780578.844214, 7.815E+00, 1.988E+01
1727780578.9536483, 7.829E+00, 1.990E+01
1727780579.0639455, 7.833E+00, 1.996E+01
1727780579.173343, 7.810E+00, 1.996E+01
1727780579.2822983, 7.837E+00, 1.982E+01
1727780579.3912933, 7.815E+00, 1.993E+01
1727780579.4994242, 7.810E+00, 1.991E+01
1727780579.608732, 7.815E+00, 1.994E+01
1727780579.7227259, 7.829E+00, 1.986E+01
1727780579.8305101, 7.819E+00, 1.991E+01
1727780579.938838, 7.824E+00, 1.997E+01
1727780580.0473087, 7.828E+00, 1.989E+01
1727780580.1572804, 7.815E+00, 1.986E+01
1727780580.2718065, 7.819E+00, 1.987E+01
1727780580.3789074, 7.806E+00, 1.990E+01
1727780580.4883885, 7.824E+00, 1.993E+01
1727780580.6002939, 7.788E+00, 1.993E+01
1727780580.7111666, 7.815E+00, 1.993E+01
1727780580.82554, 7.837E+00, 1.990E+01
1727780580.9368844, 7.828E+00, 1.995E+01
1727780581.0435493, 7.833E+00, 1.986E+01
1727780581.1517737, 7.819E+00, 1.997E+01
1727780581.2626884, 7.824E+00, 1.994E+01
1727780581.3704302, 7.815E+00, 1.994E+01
1727780581.480136, 7.824E+00, 1.993E+01
1727780581.588178, 7.815E+00, 1.993E+01
1727780581.7003655, 7.833E+00, 1.993E+01
1727780581.8131137, 7.806E+00, 1.997E+01
1727780581.921656, 7.824E+00, 1.989E+01
1727780582.0288785, 7.815E+00, 1.994E+01
1727780582.1382515, 7.819E+00, 1.993E+01
1727780582.2454243, 7.810E+00, 1.987E+01
1727780582.3525035, 7.810E+00, 2.000E+01
1727780582.4599771, 7.810E+00, 1.996E+01
1727780582.5685163, 7.833E+00, 1.987E+01
1727780582.6755402, 7.815E+00, 1.996E+01
1727780582.7843866, 7.797E+00, 1.996E+01
1727780582.8934405, 7.824E+00, 1.987E+01
1727780583.002851, 7.824E+00, 2.000E+01
1727780583.1118789, 7.837E+00, 1.989E+01
1727780583.2206378, 7.815E+00, 1.994E+01
1727780583.3292103, 7.815E+00, 1.990E+01
1727780583.4381428, 7.815E+00, 1.998E+01
1727780583.546952, 7.819E+00, 1.986E+01
1727780583.656439, 7.828E+00, 1.994E+01
1727780583.763802, 7.829E+00, 1.995E+01
1727780583.872402, 7.815E+00, 1.997E+01
1727780583.9861035, 7.815E+00, 1.994E+01
1727780584.095774, 7.815E+00, 1.996E+01
1727780584.2033226, 7.806E+00, 1.993E+01
1727780584.3123915, 7.824E+00, 1.998E+01
1727780584.4192135, 7.819E+00, 1.996E+01
1727780584.527961, 7.819E+00, 1.987E+01
1727780584.6366363, 7.810E+00, 1.995E+01
1727780584.7444797, 7.824E+00, 1.994E+01
1727780584.8533952, 7.815E+00, 1.991E+01
1727780584.9619808, 7.846E+00, 1.988E+01
1727780585.0708373, 7.824E+00, 1.996E+01
1727780585.1798513, 7.819E+00, 2.000E+01
1727780585.2895744, 7.824E+00, 1.987E+01
1727780585.3983166, 7.824E+00, 1.994E+01
1727780585.5096, 7.833E+00, 1.989E+01
1727780585.6202946, 7.824E+00, 1.993E+01
1727780585.729312, 7.828E+00, 1.997E+01
1727780585.836232, 7.824E+00, 1.993E+01
1727780585.9449408, 7.802E+00, 1.989E+01
1727780586.0532439, 7.815E+00, 1.996E+01
1727780586.162015, 7.819E+00, 1.988E+01
1727780586.269491, 7.811E+00, 1.995E+01
1727780586.3786085, 7.819E+00, 1.993E+01
1727780586.4881299, 7.819E+00, 1.988E+01
1727780586.6008482, 7.810E+00, 1.989E+01
1727780586.711316, 7.819E+00, 1.996E+01
1727780586.8223815, 7.806E+00, 1.997E+01
1727780586.9311419, 7.824E+00, 1.989E+01
1727780587.0400555, 7.833E+00, 1.990E+01
1727780587.148744, 7.824E+00, 1.991E+01
1727780587.2589676, 7.824E+00, 1.996E+01
1727780587.3674214, 7.828E+00, 1.989E+01
1727780587.474375, 7.833E+00, 1.990E+01
1727780587.5845165, 7.824E+00, 1.993E+01
1727780587.6967676, 7.851E+00, 1.988E+01
1727780587.8046546, 7.819E+00, 1.988E+01
1727780587.9163892, 7.824E+00, 1.995E+01
1727780588.026009, 7.806E+00, 1.990E+01
1727780588.1346102, 7.833E+00, 1.994E+01
1727780588.245363, 7.806E+00, 1.990E+01
1727780588.3545597, 7.819E+00, 1.997E+01
1727780588.4599867, 7.837E+00, 1.988E+01
1727780588.568741, 7.829E+00, 1.991E+01
1727780588.6776571, 7.802E+00, 1.989E+01
1727780588.786896, 7.819E+00, 1.997E+01
1727780588.8958595, 7.815E+00, 1.995E+01
1727780589.0071542, 7.815E+00, 1.991E+01
1727780589.1139688, 7.810E+00, 1.993E+01
1727780589.2250302, 7.811E+00, 1.997E+01
1727780589.3408656, 7.837E+00, 1.993E+01
1727780589.4567297, 7.810E+00, 1.994E+01
1727780589.5643895, 7.810E+00, 1.994E+01
