time.time(), c1pp, c2pp, c1rms, c2rms
1727855312.1541593, 2.029E+00, 1.999E+01, 6.887E-01, 6.974E+00 
1727855312.2688498, 2.022E+00, 2.000E+01, 6.889E-01, 6.973E+00 
1727855312.3805428, 2.028E+00, 2.005E+01, 6.891E-01, 6.974E+00 
1727855312.4955697, 2.023E+00, 2.005E+01, 6.890E-01, 6.976E+00 
1727855312.6098638, 2.027E+00, 1.999E+01, 6.889E-01, 6.976E+00 
1727855312.727795, 2.032E+00, 2.000E+01, 6.893E-01, 6.973E+00 
1727855312.8432007, 2.023E+00, 2.000E+01, 6.888E-01, 6.975E+00 
1727855312.9627242, 2.026E+00, 1.996E+01, 6.889E-01, 6.974E+00 
1727855313.0887563, 2.025E+00, 2.005E+01, 6.889E-01, 6.974E+00 
1727855313.212767, 2.025E+00, 1.999E+01, 6.889E-01, 6.974E+00 
1727855313.3288035, 2.025E+00, 2.004E+01, 6.888E-01, 6.974E+00 
1727855313.4441507, 2.024E+00, 2.000E+01, 6.891E-01, 6.975E+00 
1727855313.5628421, 2.025E+00, 2.000E+01, 6.890E-01, 6.975E+00 
1727855313.6805067, 2.029E+00, 2.001E+01, 6.890E-01, 6.974E+00 
1727855313.799739, 2.029E+00, 2.001E+01, 6.890E-01, 6.975E+00 
1727855313.9176204, 2.033E+00, 2.004E+01, 6.890E-01, 6.976E+00 
1727855314.034812, 2.032E+00, 2.005E+01, 6.889E-01, 6.977E+00 
1727855314.1493614, 2.026E+00, 2.000E+01, 6.887E-01, 6.976E+00 
1727855314.2657707, 2.033E+00, 2.000E+01, 6.890E-01, 6.973E+00 
1727855314.3827572, 2.018E+00, 2.000E+01, 6.889E-01, 6.976E+00 
1727855314.5005517, 2.026E+00, 2.000E+01, 6.889E-01, 6.974E+00 
1727855314.6144052, 2.030E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855314.7305355, 2.032E+00, 1.999E+01, 6.890E-01, 6.974E+00 
1727855314.8471513, 2.023E+00, 1.997E+01, 6.886E-01, 6.976E+00 
1727855314.9749253, 2.029E+00, 2.000E+01, 6.889E-01, 6.974E+00 
1727855315.1064558, 2.026E+00, 1.997E+01, 6.890E-01, 6.973E+00 
1727855315.2181747, 2.026E+00, 1.999E+01, 6.889E-01, 6.976E+00 
1727855315.350393, 2.032E+00, 1.998E+01, 6.892E-01, 6.977E+00 
1727855315.4634078, 2.024E+00, 2.003E+01, 6.890E-01, 6.978E+00 
1727855315.5811503, 2.031E+00, 2.001E+01, 6.890E-01, 6.977E+00 
1727855315.6969502, 2.028E+00, 2.000E+01, 6.889E-01, 6.977E+00 
1727855315.8083072, 2.020E+00, 2.000E+01, 6.891E-01, 6.976E+00 
1727855315.931103, 2.026E+00, 2.000E+01, 6.888E-01, 6.977E+00 
1727855316.0472262, 2.020E+00, 1.999E+01, 6.887E-01, 6.975E+00 
1727855316.1662035, 2.033E+00, 1.997E+01, 6.890E-01, 6.976E+00 
1727855316.2807379, 2.029E+00, 2.004E+01, 6.888E-01, 6.975E+00 
1727855316.3920639, 2.029E+00, 1.998E+01, 6.890E-01, 6.975E+00 
1727855316.5094495, 2.027E+00, 2.002E+01, 6.888E-01, 6.976E+00 
1727855316.6236405, 2.023E+00, 2.000E+01, 6.888E-01, 6.977E+00 
1727855316.743605, 2.032E+00, 2.000E+01, 6.892E-01, 6.973E+00 
1727855316.8606405, 2.025E+00, 1.996E+01, 6.888E-01, 6.973E+00 
1727855316.9803846, 2.035E+00, 1.998E+01, 6.892E-01, 6.974E+00 
1727855317.0972393, 2.020E+00, 2.001E+01, 6.890E-01, 6.977E+00 
1727855317.2200916, 2.025E+00, 1.999E+01, 6.889E-01, 6.976E+00 
1727855317.336662, 2.026E+00, 2.001E+01, 6.889E-01, 6.977E+00 
1727855317.4567811, 2.029E+00, 2.001E+01, 6.891E-01, 6.975E+00 
1727855317.5760198, 2.029E+00, 2.002E+01, 6.890E-01, 6.974E+00 
1727855317.6924906, 2.024E+00, 2.003E+01, 6.891E-01, 6.976E+00 
1727855317.8124304, 2.039E+00, 1.998E+01, 6.891E-01, 6.976E+00 
1727855317.9306185, 2.025E+00, 1.996E+01, 6.887E-01, 6.974E+00 
1727855318.0465205, 2.028E+00, 2.004E+01, 6.890E-01, 6.972E+00 
1727855318.158698, 2.022E+00, 1.997E+01, 6.891E-01, 6.975E+00 
1727855318.280477, 2.024E+00, 1.997E+01, 6.888E-01, 6.976E+00 
1727855318.3966146, 2.033E+00, 1.997E+01, 6.890E-01, 6.974E+00 
1727855318.5151687, 2.019E+00, 2.000E+01, 6.890E-01, 6.974E+00 
1727855318.6316206, 2.019E+00, 2.000E+01, 6.890E-01, 6.974E+00 
1727855318.7493825, 2.029E+00, 2.001E+01, 6.892E-01, 6.976E+00 
1727855318.8636837, 2.028E+00, 1.997E+01, 6.892E-01, 6.975E+00 
1727855318.9813702, 2.023E+00, 2.001E+01, 6.888E-01, 6.975E+00 
1727855319.100179, 2.024E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855319.2160344, 2.027E+00, 2.000E+01, 6.889E-01, 6.975E+00 
1727855319.327431, 2.027E+00, 1.999E+01, 6.890E-01, 6.977E+00 
1727855319.4430363, 2.025E+00, 1.998E+01, 6.887E-01, 6.973E+00 
1727855319.5569537, 2.022E+00, 1.999E+01, 6.891E-01, 6.977E+00 
1727855319.6779816, 2.033E+00, 1.997E+01, 6.889E-01, 6.974E+00 
1727855319.8006504, 2.026E+00, 2.001E+01, 6.891E-01, 6.975E+00 
1727855319.9214408, 2.024E+00, 2.000E+01, 6.888E-01, 6.975E+00 
1727855320.0377512, 2.029E+00, 2.004E+01, 6.891E-01, 6.975E+00 
1727855320.1527195, 2.018E+00, 1.997E+01, 6.888E-01, 6.974E+00 
1727855320.2752914, 2.025E+00, 1.996E+01, 6.888E-01, 6.976E+00 
1727855320.3910112, 2.028E+00, 2.005E+01, 6.890E-01, 6.973E+00 
1727855320.507953, 2.019E+00, 1.999E+01, 6.892E-01, 6.972E+00 
1727855320.6242921, 2.029E+00, 2.000E+01, 6.889E-01, 6.972E+00 
1727855320.7364533, 2.029E+00, 1.998E+01, 6.891E-01, 6.973E+00 
1727855320.8531597, 2.022E+00, 1.998E+01, 6.892E-01, 6.975E+00 
1727855320.9689364, 2.026E+00, 1.999E+01, 6.890E-01, 6.974E+00 
1727855321.0892978, 2.026E+00, 2.004E+01, 6.890E-01, 6.973E+00 
1727855321.204987, 2.031E+00, 2.000E+01, 6.887E-01, 6.978E+00 
1727855321.3176868, 2.022E+00, 1.999E+01, 6.890E-01, 6.973E+00 
1727855321.4420452, 2.025E+00, 1.998E+01, 6.887E-01, 6.976E+00 
1727855321.5555727, 2.025E+00, 1.996E+01, 6.887E-01, 6.975E+00 
1727855321.6866076, 2.027E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855321.80003, 2.023E+00, 1.998E+01, 6.889E-01, 6.976E+00 
1727855321.928351, 2.026E+00, 1.996E+01, 6.888E-01, 6.976E+00 
1727855322.0446696, 2.020E+00, 2.000E+01, 6.888E-01, 6.974E+00 
1727855322.1607666, 2.029E+00, 1.997E+01, 6.889E-01, 6.976E+00 
1727855322.2836785, 2.030E+00, 1.999E+01, 6.890E-01, 6.975E+00 
1727855322.4011745, 2.028E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855322.5162246, 2.027E+00, 1.998E+01, 6.890E-01, 6.975E+00 
1727855322.632783, 2.035E+00, 1.996E+01, 6.888E-01, 6.975E+00 
1727855322.7483068, 2.026E+00, 1.999E+01, 6.891E-01, 6.973E+00 
1727855322.8635569, 2.026E+00, 2.001E+01, 6.889E-01, 6.973E+00 
1727855322.9786305, 2.019E+00, 1.999E+01, 6.887E-01, 6.974E+00 
1727855323.0946379, 2.035E+00, 2.004E+01, 6.889E-01, 6.975E+00 
1727855323.2147856, 2.033E+00, 2.003E+01, 6.890E-01, 6.973E+00 
1727855323.3288558, 2.027E+00, 1.997E+01, 6.890E-01, 6.976E+00 
1727855323.4461603, 2.019E+00, 1.997E+01, 6.889E-01, 6.975E+00 
1727855323.5718367, 2.031E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855323.6883528, 2.029E+00, 1.998E+01, 6.888E-01, 6.975E+00 
1727855323.804363, 2.029E+00, 2.001E+01, 6.892E-01, 6.973E+00 
1727855323.9179013, 2.022E+00, 2.001E+01, 6.890E-01, 6.973E+00 
1727855324.0337224, 2.024E+00, 1.999E+01, 6.887E-01, 6.976E+00 
1727855324.1463687, 2.029E+00, 1.999E+01, 6.892E-01, 6.976E+00 
1727855324.2636678, 2.029E+00, 2.000E+01, 6.890E-01, 6.975E+00 
1727855324.3756754, 2.028E+00, 2.006E+01, 6.889E-01, 6.975E+00 
1727855324.495057, 2.019E+00, 1.999E+01, 6.889E-01, 6.974E+00 
1727855324.607882, 2.029E+00, 1.996E+01, 6.889E-01, 6.976E+00 
1727855324.7225835, 2.027E+00, 1.999E+01, 6.888E-01, 6.973E+00 
1727855324.8392787, 2.025E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855324.9559255, 2.025E+00, 1.999E+01, 6.891E-01, 6.976E+00 
1727855325.075974, 2.026E+00, 1.999E+01, 6.889E-01, 6.976E+00 
1727855325.1946018, 2.032E+00, 2.001E+01, 6.891E-01, 6.975E+00 
1727855325.3085046, 2.037E+00, 1.998E+01, 6.890E-01, 6.976E+00 
1727855325.4233768, 2.024E+00, 2.000E+01, 6.892E-01, 6.977E+00 
1727855325.5387073, 2.020E+00, 2.000E+01, 6.892E-01, 6.975E+00 
1727855325.6611762, 2.033E+00, 2.004E+01, 6.889E-01, 6.975E+00 
1727855325.7746458, 2.023E+00, 2.001E+01, 6.888E-01, 6.975E+00 
1727855325.900356, 2.022E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855326.0151322, 2.025E+00, 1.999E+01, 6.888E-01, 6.976E+00 
1727855326.1307454, 2.031E+00, 1.997E+01, 6.891E-01, 6.973E+00 
1727855326.248953, 2.025E+00, 2.001E+01, 6.889E-01, 6.976E+00 
1727855326.3619058, 2.026E+00, 1.999E+01, 6.890E-01, 6.975E+00 
1727855326.4741893, 2.027E+00, 2.002E+01, 6.892E-01, 6.975E+00 
1727855326.5892098, 2.028E+00, 2.002E+01, 6.892E-01, 6.975E+00 
1727855326.7035868, 2.023E+00, 2.000E+01, 6.890E-01, 6.977E+00 
1727855326.8164055, 2.032E+00, 1.998E+01, 6.888E-01, 6.975E+00 
1727855326.9291315, 2.026E+00, 2.000E+01, 6.891E-01, 6.975E+00 
1727855327.0698159, 2.026E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855327.1853979, 2.030E+00, 2.001E+01, 6.887E-01, 6.975E+00 
1727855327.3005397, 2.027E+00, 1.997E+01, 6.890E-01, 6.974E+00 
1727855327.4142563, 2.029E+00, 1.999E+01, 6.891E-01, 6.974E+00 
1727855327.5303547, 2.030E+00, 2.000E+01, 6.887E-01, 6.976E+00 
1727855327.6519854, 2.035E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855327.768584, 2.024E+00, 1.997E+01, 6.889E-01, 6.975E+00 
1727855327.8853157, 2.030E+00, 1.999E+01, 6.892E-01, 6.973E+00 
1727855327.9985492, 2.026E+00, 2.002E+01, 6.888E-01, 6.976E+00 
1727855328.1214159, 2.023E+00, 1.999E+01, 6.889E-01, 6.975E+00 
1727855328.2361958, 2.023E+00, 2.004E+01, 6.889E-01, 6.976E+00 
1727855328.35435, 2.023E+00, 2.000E+01, 6.890E-01, 6.974E+00 
1727855328.4718258, 2.025E+00, 2.000E+01, 6.889E-01, 6.973E+00 
1727855328.5921993, 2.022E+00, 2.001E+01, 6.890E-01, 6.975E+00 
1727855328.7094905, 2.026E+00, 1.998E+01, 6.891E-01, 6.976E+00 
1727855328.8295014, 2.030E+00, 2.003E+01, 6.891E-01, 6.975E+00 
1727855328.947258, 2.023E+00, 2.001E+01, 6.889E-01, 6.974E+00 
1727855329.06281, 2.030E+00, 2.001E+01, 6.889E-01, 6.974E+00 
1727855329.176933, 2.027E+00, 1.997E+01, 6.891E-01, 6.974E+00 
1727855329.2916434, 2.035E+00, 2.000E+01, 6.890E-01, 6.974E+00 
1727855329.4124687, 2.032E+00, 2.005E+01, 6.888E-01, 6.976E+00 
1727855329.5336208, 2.031E+00, 2.000E+01, 6.888E-01, 6.976E+00 
1727855329.6554525, 2.022E+00, 2.000E+01, 6.888E-01, 6.975E+00 
1727855329.7678761, 2.024E+00, 1.999E+01, 6.891E-01, 6.976E+00 
1727855329.88064, 2.025E+00, 2.001E+01, 6.889E-01, 6.975E+00 
1727855329.9965932, 2.025E+00, 2.001E+01, 6.889E-01, 6.975E+00 
1727855330.1071746, 2.030E+00, 2.001E+01, 6.892E-01, 6.976E+00 
1727855330.2233508, 2.024E+00, 2.001E+01, 6.892E-01, 6.977E+00 
1727855330.339169, 2.023E+00, 2.000E+01, 6.889E-01, 6.976E+00 
1727855330.4545062, 2.019E+00, 1.998E+01, 6.888E-01, 6.976E+00 
1727855330.5686114, 2.022E+00, 1.999E+01, 6.889E-01, 6.977E+00 
1727855330.6845999, 2.026E+00, 1.997E+01, 6.892E-01, 6.975E+00 
1727855330.8024948, 2.030E+00, 2.001E+01, 6.890E-01, 6.977E+00 
1727855330.9153354, 2.018E+00, 2.001E+01, 6.889E-01, 6.976E+00 
1727855331.0347855, 2.040E+00, 2.002E+01, 6.889E-01, 6.975E+00 
1727855331.1536255, 2.033E+00, 1.998E+01, 6.890E-01, 6.974E+00 
1727855331.2660494, 2.027E+00, 2.005E+01, 6.889E-01, 6.976E+00 
1727855331.3786812, 2.025E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855331.496066, 2.030E+00, 1.996E+01, 6.888E-01, 6.975E+00 
1727855331.6108263, 2.030E+00, 2.005E+01, 6.891E-01, 6.974E+00 
1727855331.7339256, 2.019E+00, 1.998E+01, 6.888E-01, 6.976E+00 
1727855331.8457212, 2.026E+00, 2.005E+01, 6.890E-01, 6.974E+00 
1727855331.9634671, 2.023E+00, 2.003E+01, 6.887E-01, 6.974E+00 
1727855332.0780926, 2.026E+00, 2.000E+01, 6.892E-01, 6.975E+00 
1727855332.1985261, 2.024E+00, 2.004E+01, 6.890E-01, 6.975E+00 
1727855332.3234565, 2.032E+00, 1.998E+01, 6.892E-01, 6.975E+00 
1727855332.4390845, 2.029E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855332.5650578, 2.030E+00, 2.000E+01, 6.888E-01, 6.975E+00 
1727855332.6808615, 2.029E+00, 2.001E+01, 6.890E-01, 6.976E+00 
1727855332.7969189, 2.028E+00, 2.000E+01, 6.888E-01, 6.974E+00 
1727855332.9186587, 2.020E+00, 2.002E+01, 6.888E-01, 6.975E+00 
1727855333.0380375, 2.023E+00, 2.000E+01, 6.890E-01, 6.974E+00 
1727855333.1509752, 2.032E+00, 1.997E+01, 6.889E-01, 6.973E+00 
1727855333.2761457, 2.023E+00, 2.002E+01, 6.888E-01, 6.974E+00 
1727855333.3984077, 2.024E+00, 2.002E+01, 6.889E-01, 6.976E+00 
1727855333.5140803, 2.032E+00, 1.999E+01, 6.891E-01, 6.976E+00 
1727855333.6294231, 2.026E+00, 1.999E+01, 6.890E-01, 6.974E+00 
1727855333.745004, 2.029E+00, 2.000E+01, 6.890E-01, 6.973E+00 
1727855333.8642735, 2.030E+00, 1.998E+01, 6.888E-01, 6.975E+00 
1727855333.9772305, 2.023E+00, 1.999E+01, 6.891E-01, 6.977E+00 
1727855334.092869, 2.022E+00, 2.000E+01, 6.892E-01, 6.974E+00 
1727855334.2054992, 2.022E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855334.3219168, 2.023E+00, 2.001E+01, 6.889E-01, 6.977E+00 
1727855334.4440763, 2.024E+00, 2.003E+01, 6.890E-01, 6.976E+00 
1727855334.5563016, 2.027E+00, 2.002E+01, 6.888E-01, 6.977E+00 
1727855334.6776726, 2.024E+00, 2.004E+01, 6.889E-01, 6.977E+00 
1727855334.7895637, 2.024E+00, 1.998E+01, 6.891E-01, 6.977E+00 
1727855334.9049962, 2.026E+00, 1.997E+01, 6.890E-01, 6.974E+00 
1727855335.0169919, 2.027E+00, 1.998E+01, 6.890E-01, 6.976E+00 
1727855335.1350951, 2.022E+00, 2.000E+01, 6.890E-01, 6.975E+00 
1727855335.2655816, 2.024E+00, 1.998E+01, 6.891E-01, 6.975E+00 
1727855335.3871415, 2.037E+00, 2.002E+01, 6.890E-01, 6.976E+00 
1727855335.5023773, 2.032E+00, 1.997E+01, 6.888E-01, 6.975E+00 
1727855335.6186895, 2.026E+00, 2.006E+01, 6.891E-01, 6.976E+00 
1727855335.7330253, 2.030E+00, 1.997E+01, 6.892E-01, 6.973E+00 
1727855335.8511815, 2.031E+00, 2.003E+01, 6.890E-01, 6.973E+00 
1727855335.9746506, 2.027E+00, 1.998E+01, 6.888E-01, 6.975E+00 
1727855336.0895605, 2.027E+00, 1.998E+01, 6.888E-01, 6.977E+00 
1727855336.2153099, 2.029E+00, 1.998E+01, 6.888E-01, 6.976E+00 
1727855336.3279204, 2.027E+00, 2.000E+01, 6.890E-01, 6.975E+00 
1727855336.443724, 2.025E+00, 1.999E+01, 6.890E-01, 6.974E+00 
1727855336.5755758, 2.033E+00, 2.001E+01, 6.891E-01, 6.974E+00 
1727855336.6907353, 2.027E+00, 2.001E+01, 6.888E-01, 6.974E+00 
1727855336.8050606, 2.023E+00, 1.998E+01, 6.890E-01, 6.975E+00 
1727855336.924611, 2.026E+00, 2.004E+01, 6.888E-01, 6.973E+00 
1727855337.0424771, 2.043E+00, 2.004E+01, 6.888E-01, 6.976E+00 
1727855337.154939, 2.027E+00, 2.001E+01, 6.889E-01, 6.975E+00 
1727855337.2686439, 2.026E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855337.3851547, 2.025E+00, 1.999E+01, 6.889E-01, 6.975E+00 
1727855337.499662, 2.026E+00, 2.003E+01, 6.889E-01, 6.976E+00 
1727855337.617309, 2.025E+00, 2.000E+01, 6.888E-01, 6.976E+00 
1727855337.7475228, 2.028E+00, 1.998E+01, 6.890E-01, 6.976E+00 
1727855337.8704371, 2.028E+00, 1.998E+01, 6.890E-01, 6.978E+00 
1727855337.9870348, 2.020E+00, 2.000E+01, 6.889E-01, 6.974E+00 
1727855338.110659, 2.023E+00, 2.005E+01, 6.891E-01, 6.975E+00 
1727855338.2289867, 2.018E+00, 1.998E+01, 6.888E-01, 6.974E+00 
1727855338.3431065, 2.020E+00, 2.001E+01, 6.891E-01, 6.975E+00 
1727855338.4585252, 2.032E+00, 1.998E+01, 6.892E-01, 6.976E+00 
1727855338.5720384, 2.028E+00, 2.008E+01, 6.890E-01, 6.976E+00 
1727855338.687488, 2.030E+00, 2.002E+01, 6.890E-01, 6.976E+00 
1727855338.8000174, 2.027E+00, 2.002E+01, 6.889E-01, 6.975E+00 
1727855338.9271665, 2.043E+00, 2.000E+01, 6.890E-01, 6.974E+00 
1727855339.0427234, 2.030E+00, 2.001E+01, 6.888E-01, 6.975E+00 
1727855339.1551793, 2.030E+00, 1.997E+01, 6.889E-01, 6.975E+00 
1727855339.2722456, 2.027E+00, 1.999E+01, 6.891E-01, 6.975E+00 
1727855339.3921685, 2.035E+00, 1.999E+01, 6.888E-01, 6.974E+00 
1727855339.5056, 2.022E+00, 2.000E+01, 6.889E-01, 6.977E+00 
1727855339.627374, 2.028E+00, 2.002E+01, 6.889E-01, 6.973E+00 
1727855339.7478654, 2.024E+00, 1.998E+01, 6.888E-01, 6.977E+00 
1727855339.860309, 2.035E+00, 1.999E+01, 6.890E-01, 6.974E+00 
1727855339.978166, 2.028E+00, 1.998E+01, 6.889E-01, 6.975E+00 
1727855340.1027231, 2.029E+00, 2.000E+01, 6.890E-01, 6.974E+00 
1727855340.2213428, 2.025E+00, 2.002E+01, 6.890E-01, 6.974E+00 
1727855340.3453052, 2.022E+00, 1.998E+01, 6.890E-01, 6.976E+00 
1727855340.4632306, 2.035E+00, 1.999E+01, 6.891E-01, 6.976E+00 
1727855340.5800831, 2.030E+00, 1.999E+01, 6.891E-01, 6.974E+00 
1727855340.696429, 2.019E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855340.8163702, 2.029E+00, 1.998E+01, 6.892E-01, 6.974E+00 
1727855340.9286633, 2.020E+00, 1.998E+01, 6.889E-01, 6.975E+00 
1727855341.0453486, 2.035E+00, 2.001E+01, 6.889E-01, 6.975E+00 
1727855341.1576593, 2.022E+00, 2.002E+01, 6.890E-01, 6.975E+00 
1727855341.276223, 2.024E+00, 2.001E+01, 6.887E-01, 6.976E+00 
1727855341.3931336, 2.031E+00, 2.000E+01, 6.892E-01, 6.974E+00 
1727855341.5119534, 2.029E+00, 1.998E+01, 6.889E-01, 6.976E+00 
1727855341.6286392, 2.023E+00, 1.998E+01, 6.889E-01, 6.974E+00 
1727855341.7407832, 2.018E+00, 2.002E+01, 6.887E-01, 6.976E+00 
1727855341.8572218, 2.030E+00, 2.004E+01, 6.889E-01, 6.973E+00 
1727855341.978224, 2.036E+00, 1.999E+01, 6.891E-01, 6.976E+00 
1727855342.0951722, 2.040E+00, 1.999E+01, 6.891E-01, 6.976E+00 
1727855342.2147906, 2.030E+00, 2.002E+01, 6.891E-01, 6.974E+00 
1727855342.3314562, 2.023E+00, 2.002E+01, 6.887E-01, 6.976E+00 
1727855342.444971, 2.031E+00, 2.000E+01, 6.891E-01, 6.975E+00 
1727855342.5599704, 2.029E+00, 1.999E+01, 6.890E-01, 6.976E+00 
1727855342.674252, 2.032E+00, 1.997E+01, 6.889E-01, 6.974E+00 
1727855342.787998, 2.026E+00, 2.001E+01, 6.891E-01, 6.975E+00 
1727855342.9137056, 2.019E+00, 2.000E+01, 6.887E-01, 6.976E+00 
1727855343.0258386, 2.028E+00, 1.996E+01, 6.891E-01, 6.974E+00 
1727855343.1388829, 2.027E+00, 2.000E+01, 6.891E-01, 6.975E+00 
1727855343.2603009, 2.019E+00, 2.000E+01, 6.889E-01, 6.975E+00 
1727855343.3755584, 2.022E+00, 2.000E+01, 6.890E-01, 6.975E+00 
1727855343.491293, 2.025E+00, 1.998E+01, 6.889E-01, 6.974E+00 
1727855343.6083546, 2.032E+00, 1.999E+01, 6.890E-01, 6.975E+00 
1727855343.7398388, 2.025E+00, 1.998E+01, 6.890E-01, 6.975E+00 
1727855343.861123, 2.030E+00, 2.001E+01, 6.890E-01, 6.977E+00 
1727855343.977439, 2.026E+00, 1.999E+01, 6.891E-01, 6.975E+00 
1727855344.0924714, 2.032E+00, 1.996E+01, 6.890E-01, 6.976E+00 
1727855344.2113605, 2.024E+00, 1.996E+01, 6.890E-01, 6.976E+00 
1727855344.3296766, 2.029E+00, 2.001E+01, 6.891E-01, 6.975E+00 
1727855344.4435945, 2.026E+00, 2.001E+01, 6.889E-01, 6.976E+00 
1727855344.5579588, 2.024E+00, 1.998E+01, 6.891E-01, 6.976E+00 
1727855344.6717603, 2.025E+00, 1.998E+01, 6.890E-01, 6.974E+00 
1727855344.788739, 2.024E+00, 1.999E+01, 6.888E-01, 6.975E+00 
1727855344.9013567, 2.029E+00, 2.002E+01, 6.890E-01, 6.976E+00 
1727855345.0147502, 2.030E+00, 2.000E+01, 6.888E-01, 6.976E+00 
1727855345.1321037, 2.031E+00, 1.998E+01, 6.889E-01, 6.974E+00 
1727855345.2521825, 2.023E+00, 2.000E+01, 6.889E-01, 6.975E+00 
1727855345.374708, 2.032E+00, 2.000E+01, 6.888E-01, 6.975E+00 
1727855345.4878361, 2.026E+00, 1.998E+01, 6.892E-01, 6.974E+00 
1727855345.6027265, 2.026E+00, 2.001E+01, 6.888E-01, 6.978E+00 
1727855345.7183511, 2.024E+00, 2.001E+01, 6.891E-01, 6.974E+00 
1727855345.8474174, 2.036E+00, 1.996E+01, 6.889E-01, 6.977E+00 
1727855345.9658422, 2.022E+00, 1.997E+01, 6.889E-01, 6.976E+00 
1727855346.0795553, 2.028E+00, 2.001E+01, 6.889E-01, 6.976E+00 
1727855346.1942194, 2.020E+00, 1.998E+01, 6.890E-01, 6.974E+00 
1727855346.317659, 2.029E+00, 1.997E+01, 6.890E-01, 6.974E+00 
1727855346.4351578, 2.024E+00, 1.998E+01, 6.891E-01, 6.976E+00 
1727855346.554424, 2.032E+00, 1.999E+01, 6.890E-01, 6.975E+00 
1727855346.6723814, 2.024E+00, 1.999E+01, 6.891E-01, 6.976E+00 
1727855346.78456, 2.026E+00, 2.000E+01, 6.890E-01, 6.975E+00 
1727855346.8980289, 2.025E+00, 2.000E+01, 6.888E-01, 6.977E+00 
1727855347.0186806, 2.024E+00, 2.001E+01, 6.890E-01, 6.975E+00 
1727855347.1335502, 2.023E+00, 1.999E+01, 6.889E-01, 6.976E+00 
1727855347.254503, 2.022E+00, 1.999E+01, 6.889E-01, 6.975E+00 
1727855347.369023, 2.026E+00, 1.998E+01, 6.891E-01, 6.977E+00 
1727855347.484248, 2.024E+00, 2.005E+01, 6.887E-01, 6.975E+00 
1727855347.5967903, 2.033E+00, 2.000E+01, 6.891E-01, 6.974E+00 
1727855347.7141974, 2.022E+00, 1.997E+01, 6.888E-01, 6.975E+00 
1727855347.8257074, 2.031E+00, 1.997E+01, 6.891E-01, 6.976E+00 
1727855347.9448714, 2.026E+00, 2.004E+01, 6.889E-01, 6.976E+00 
1727855348.0668554, 2.025E+00, 2.004E+01, 6.891E-01, 6.976E+00 
1727855348.1853952, 2.026E+00, 1.997E+01, 6.889E-01, 6.974E+00 
1727855348.3016622, 2.022E+00, 1.999E+01, 6.887E-01, 6.976E+00 
1727855348.4159548, 2.040E+00, 2.001E+01, 6.890E-01, 6.974E+00 
1727855348.5300837, 2.020E+00, 2.000E+01, 6.891E-01, 6.975E+00 
1727855348.6499703, 2.023E+00, 1.997E+01, 6.889E-01, 6.976E+00 
1727855348.7623065, 2.030E+00, 2.004E+01, 6.891E-01, 6.977E+00 
1727855348.881615, 2.027E+00, 2.000E+01, 6.890E-01, 6.976E+00 
1727855348.999616, 2.025E+00, 1.997E+01, 6.889E-01, 6.975E+00 
1727855349.121516, 2.031E+00, 2.001E+01, 6.889E-01, 6.977E+00 
1727855349.2395446, 2.023E+00, 2.002E+01, 6.890E-01, 6.976E+00 
1727855349.3618374, 2.026E+00, 2.001E+01, 6.890E-01, 6.977E+00 
1727855349.4790418, 2.023E+00, 1.999E+01, 6.888E-01, 6.976E+00 
1727855349.5996964, 2.027E+00, 1.999E+01, 6.892E-01, 6.975E+00 
1727855349.7145581, 2.028E+00, 1.996E+01, 6.891E-01, 6.974E+00 
1727855349.8362415, 2.028E+00, 2.000E+01, 6.891E-01, 6.974E+00 
1727855349.951531, 2.022E+00, 2.000E+01, 6.888E-01, 6.976E+00 
1727855350.0685363, 2.035E+00, 2.001E+01, 6.891E-01, 6.974E+00 
1727855350.1832998, 2.030E+00, 2.004E+01, 6.891E-01, 6.975E+00 
1727855350.296792, 2.026E+00, 2.000E+01, 6.890E-01, 6.973E+00 
1727855350.414734, 2.030E+00, 1.999E+01, 6.888E-01, 6.975E+00 
1727855350.529595, 2.039E+00, 2.001E+01, 6.888E-01, 6.976E+00 
1727855350.642695, 2.039E+00, 1.998E+01, 6.888E-01, 6.974E+00 
1727855350.756868, 2.027E+00, 2.003E+01, 6.891E-01, 6.974E+00 
1727855350.8685653, 2.023E+00, 2.002E+01, 6.890E-01, 6.976E+00 
1727855350.987734, 2.025E+00, 1.999E+01, 6.890E-01, 6.978E+00 
1727855351.1002905, 2.026E+00, 2.000E+01, 6.886E-01, 6.976E+00 
1727855351.2160678, 2.033E+00, 1.997E+01, 6.888E-01, 6.975E+00 
